 26072007 12    3 0110001 1107.47***** 21.35* 1 ** **00000000 *11******* LL 04755883 06144577  33 * 49 ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110036 1 32.63*****  4.98* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110037 1 36.41*****  5.10* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110038 1 27.77*****  3.77* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110039 1 32.22*****  4.87* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110040 1 25.43*****  3.63* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110041 1 32.35*****  4.46* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110042 1 21.81*****  2.82* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110043 1 26.28*****  3.68* 1 ** **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110044 1 70.43***** 11.89* 1 ** **00000000 ***1**12*1 LL 04755883 06144577  33 * 58 ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110045 2 47.2431.67 ****** 4 ** 2200000000 1******1** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110046 2 59.0942.15 ****** 5 ** 2400000000 ***1*****1 LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110047 2 46.2022.06 ****** 1  3 **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110048 2 43.5820.83 ****** 1  1 **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110049 2 43.1019.68 ****** 1  1 **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110050 2 44.4521.00 ****** 1  1 **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110051 2 44.4620.16 ****** 1  1 **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110052 2 39.9217.47 ****** 1  1 **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110053 2 37.1517.74 ****** 1  1 **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110054 2 38.1917.00 ****** 1  1 **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110055 2 38.4916.49 ****** 1  1 **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110056 2 33.3214.51 ****** 1  1 **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110057 2 35.8716.86 ****** 1  1 **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 26072007 12    3 0110058 2 35.1616.03 ****** 1  1 **00000000 ********** LL 04755883 06144577  33 **** ****       J.CHIASSON/S.ALBERT   ***** *                
