 21092007 19    3 0060001 1128.59***** 33.06* 4 ** **00000000 ********** LL 04650913 06056398  68 * 81 ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060175 2 81.1855.23 ****** 4 ** 2400000000 ********1* LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060176 2 62.9344.14 ****** 4 ** 2400000000 *1******** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060177 2 63.3644.70 ****** 4 ** 2100000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060178 2 69.9546.44 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060179 2 80.4455.80 ****** 4 ** 2400000000 *1******** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060180 2 74.9152.46 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060181 2 64.8044.66 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060182 2 67.5545.99 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060183 2 70.5851.06 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060184 2 61.7142.39 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060185 2 73.2450.50 ****** 4 ** 2400000000 **11****** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060186 2 70.8148.86 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060187 2 65.9646.48 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060188 2 71.5850.75 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060189 2 68.9848.92 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060190 2 63.5146.79 ****** 4 ** 2400000000 ***1****1* LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060191 2 64.7943.91 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060192 2 64.1247.87 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060193 2 71.7449.78 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060194 2 66.4045.80 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060195 2 57.9641.69 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060196 2 73.9749.29 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060197 2 65.7346.17 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060198 2 68.3550.65 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060199 2 67.4947.40 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060200 2 68.4248.77 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060201 2 64.1446.81 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060202 2 66.5946.28 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060203 2 57.6740.01 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060204 2 61.6442.48 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060205 2 65.3745.51 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060206 2 66.5748.67 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060207 2 67.8844.53 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060208 2 68.5447.80 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060209 2 59.0042.80 ****** 4 ** 1400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060210 2 66.6143.86 ****** 4 ** 2400000000 *1******** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060211 2 60.6042.60 ****** 4 ** 2400000000 ******1*** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060212 2 61.3542.30 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060213 2 66.4645.61 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060214 2 65.8744.76 ****** 4 ** 2400000000 ***1****** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060215 2 64.9444.06 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060216 2 69.8146.32 ****** 4 ** 2400000000 ******1*** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060217 2 65.4046.17 ****** 4 ** 2400000000 ***1****** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060218 2 69.3846.45 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060219 2 65.3045.00 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060220 2 62.3746.24 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060221 2 64.9846.19 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060222 2 63.5946.58 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060223 2 69.6744.29 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060224 2 61.4843.22 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060225 2 74.1052.94 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060226 2 67.9447.40 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060227 2 65.6146.32 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060228 2 68.8646.88 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060229 2 62.9744.42 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060230 2 68.6950.25 ****** 4 ** 2400000000 *******1** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060231 2 64.2443.58 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060232 2 61.9445.25 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060233 2 66.1346.23 ****** 4 ** 2400000000 *1*11*1*** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060234 2 60.4941.79 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060235 2 60.7842.25 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060236 2 63.4244.63 ****** 4 ** 2100000000 ****1****1 LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060237 2 60.4141.76 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060238 2 70.6648.24 ****** 4 ** 2400000000 *1******** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060239 2 63.2244.10 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060240 2 61.9443.92 ****** 4 ** 2400000000 1******1** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060241 2 53.6538.00 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060242 2 61.3944.14 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060243 2 71.1349.31 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060244 2 62.6742.58 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060245 2 69.0549.04 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060246 2 67.2945.72 ****** 4 ** 2400000000 *********1 LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060247 2 59.4942.55 ****** 4 ** 1400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060248 2 59.8640.11 ****** 4 ** 1400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060249 2 67.9548.94 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060250 2 64.0545.43 ****** 4 ** 2400000000 *****1**** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060251 2 62.5843.83 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060252 2 64.7943.86 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060253 2 67.3046.95 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060254 2 68.1248.09 ****** 4 ** 2400000000 ****1***** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060255 2 66.1545.47 ****** 4 ** 2400000000 ******1*11 LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060256 2 64.7144.30 ****** 4 ** 2400000000 ********1* LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060257 2 66.3845.51 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060258 2 64.8046.25 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060259 2 66.2045.23 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060260 2 68.1646.42 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060261 2 64.6845.67 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060262 2 62.4144.89 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060263 2 63.9344.89 ****** 4 ** 2400000000 *********1 LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060264 2 61.6740.60 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060265 2 63.3644.76 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060266 2 63.8645.02 ****** 4 ** 2400000000 *1******** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060267 2 71.7551.59 ****** 4 ** 2400000000 ********1* LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060268 2 63.6543.43 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060269 2 67.0546.62 ****** 4 ** 2400000000 ***1*11*** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060270 2 64.3544.72 ****** 4 ** 2400000000 **1******* LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060271 2 62.6343.54 ****** 4 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060272 2 63.2942.90 ****** 2 ** 2400000000 2*******11 LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060273 2 59.5042.87 ****** 3 ** 2400000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060274 2 58.5740.79 ****** 2 ** 2400000000 ********21 LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060275 2 53.7227.84 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060276 2 50.6224.55 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060277 2 55.6827.40 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060278 2 52.4225.60 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060279 2 51.1025.71 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060280 2 50.0623.48 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060281 2 56.2028.38 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060282 2 51.5025.85 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060283 2 47.8724.64 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060284 2 49.6223.74 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060285 2 49.9524.95 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060286 2 53.4925.74 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060287 2 55.8427.39 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060288 2 54.3427.89 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060289 2 54.1526.14 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060290 2 49.7224.72 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060291 2 53.9626.78 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060292 2 55.1027.30 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060293 2 51.7924.94 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060294 2 49.6626.16 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060295 2 48.8524.41 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060296 2 48.8423.66 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060297 2 53.5125.90 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060298 2 51.5125.90 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060299 2 51.9725.18 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060300 2 52.8026.32 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060301 2 49.7825.66 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060302 2 52.8627.60 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060303 2 51.2325.95 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060304 2 53.1225.36 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060305 2 52.5926.49 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060306 2 53.5525.33 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060307 2 51.1523.92 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060308 2 58.9328.85 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060309 2 55.6628.27 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060310 2 59.2930.85 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060311 2 55.7129.10 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060312 2 53.4826.85 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060313 2 53.6427.65 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060314 2 50.3325.01 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060315 2 49.2423.69 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060316 2 50.0724.54 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060317 2 55.3026.72 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060318 2 54.5427.61 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060319 2 55.3527.41 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060320 2 55.8827.21 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060321 2 52.2628.12 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060322 2 55.3028.39 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060323 2 52.1925.95 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060324 2 55.1627.01 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060325 2 50.6426.03 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060326 2 44.5521.99 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060327 2 55.2527.14 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060328 2 54.4326.87 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060329 2 54.5528.73 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060330 2 54.1727.51 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060331 2 50.2424.32 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060332 2 50.1524.47 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060333 2 51.5425.98 ****** 1  3 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060334 2 50.3425.35 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060335 2 45.4421.10 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060336 2 41.7019.05 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060337 2 30.3012.54 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060338 2 40.2019.32 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060339 2 44.8921.69 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060340 2 39.9318.19 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060341 2 41.1319.17 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060342 2 41.0218.69 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060343 2 49.0124.15 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060344 2 44.4820.07 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060345 2 41.7420.24 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060346 2 41.4119.20 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060347 2 42.7220.01 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
 21092007 19    3 0060348 2 40.8618.91 ****** 1  1 **00000000 ********** LL 04650913 06056398  68 **** ****       J.CHIASSON/S.ALBERT   ***** *                
