"depth.m.","date","temperature"
74,2022-06-08,0.13
75,2022-06-08,0.18
76,2022-06-08,0.22
77,2022-06-08,0.23
2,2022-06-11,10.7
3,2022-06-11,10.26
4,2022-06-11,9.93
5,2022-06-11,9.69
6,2022-06-11,9.17
7,2022-06-11,8.46
8,2022-06-11,8.33
9,2022-06-11,8.23
10,2022-06-11,8.11
11,2022-06-11,7.91
12,2022-06-11,7.84
13,2022-06-11,7.65
14,2022-06-11,7.45
15,2022-06-11,6.62
16,2022-06-11,5.83
17,2022-06-11,5.59
18,2022-06-11,5.47
19,2022-06-11,5.41
20,2022-06-11,5.23
21,2022-06-11,4.84
22,2022-06-11,4.33
23,2022-06-11,3.95
24,2022-06-11,3.59
25,2022-06-11,2.88
26,2022-06-11,2.08
27,2022-06-11,1.74
28,2022-06-11,1.29
29,2022-06-11,1.01
30,2022-06-11,0.94
31,2022-06-11,0.92
32,2022-06-11,0.97
33,2022-06-11,0.94
34,2022-06-11,0.74
35,2022-06-11,0.56
36,2022-06-11,0.36
37,2022-06-11,0.3
38,2022-06-11,0.41
39,2022-06-11,0.61
40,2022-06-11,0.6
41,2022-06-11,0.46
42,2022-06-11,0.2
43,2022-06-11,0.14
44,2022-06-11,0.24
45,2022-06-11,0.23
46,2022-06-11,0.18
47,2022-06-11,0.14
48,2022-06-11,-0.06
49,2022-06-11,-0.42
50,2022-06-11,-0.66
51,2022-06-11,-0.68
52,2022-06-11,-0.7
53,2022-06-11,-0.73
54,2022-06-11,-0.72
55,2022-06-11,-0.75
56,2022-06-11,-0.79
57,2022-06-11,-0.83
58,2022-06-11,-0.87
59,2022-06-11,-0.9
60,2022-06-11,-0.93
61,2022-06-11,-0.91
62,2022-06-11,-0.88
63,2022-06-11,-0.8
64,2022-06-11,-0.51
65,2022-06-11,-0.41
66,2022-06-11,-0.33
67,2022-06-11,-0.2
68,2022-06-11,0.04
69,2022-06-11,0.28
70,2022-06-11,0.3
71,2022-06-11,0.31
72,2022-06-11,0.31
73,2022-06-11,0.31
74,2022-06-11,0.31
75,2022-06-11,0.31
76,2022-06-11,0.31
77,2022-06-11,0.32
78,2022-06-11,0.32
2,2022-06-12,11.33
3,2022-06-12,11.14
4,2022-06-12,10.96
5,2022-06-12,10.52
6,2022-06-12,10.18
7,2022-06-12,9.87
8,2022-06-12,9.4
9,2022-06-12,8.94
10,2022-06-12,8.65
11,2022-06-12,8.25
12,2022-06-12,8.11
13,2022-06-12,8.04
14,2022-06-12,7.84
15,2022-06-12,7.6
16,2022-06-12,7.38
17,2022-06-12,7.17
18,2022-06-12,6.74
19,2022-06-12,6.08
20,2022-06-12,5.7
21,2022-06-12,5.32
22,2022-06-12,4.85
23,2022-06-12,4.28
24,2022-06-12,3.53
25,2022-06-12,3.03
26,2022-06-12,2.44
27,2022-06-12,1.96
28,2022-06-12,1.73
29,2022-06-12,1.58
30,2022-06-12,1.52
31,2022-06-12,1.36
32,2022-06-12,1.13
33,2022-06-12,0.98
34,2022-06-12,0.88
35,2022-06-12,0.8
36,2022-06-12,0.75
37,2022-06-12,0.72
38,2022-06-12,0.68
39,2022-06-12,0.62
40,2022-06-12,0.51
41,2022-06-12,0.48
42,2022-06-12,0.43
43,2022-06-12,0.3
44,2022-06-12,0.18
45,2022-06-12,0.18
46,2022-06-12,0.2
47,2022-06-12,0.17
48,2022-06-12,0.14
49,2022-06-12,0.08
50,2022-06-12,-0.02
51,2022-06-12,-0.08
52,2022-06-12,-0.12
53,2022-06-12,-0.14
54,2022-06-12,-0.16
55,2022-06-12,-0.22
56,2022-06-12,-0.31
57,2022-06-12,-0.37
58,2022-06-12,-0.44
59,2022-06-12,-0.54
60,2022-06-12,-0.61
61,2022-06-12,-0.66
62,2022-06-12,-0.67
63,2022-06-12,-0.67
64,2022-06-12,-0.65
65,2022-06-12,-0.55
66,2022-06-12,-0.5
67,2022-06-12,-0.38
68,2022-06-12,-0.23
69,2022-06-12,-0.06
70,2022-06-12,0.08
71,2022-06-12,0.17
72,2022-06-12,0.28
73,2022-06-12,0.3
74,2022-06-12,0.31
75,2022-06-12,0.31
76,2022-06-12,0.31
77,2022-06-12,0.31
78,2022-06-12,0.31
2,2022-06-13,11.82
3,2022-06-13,11.58
4,2022-06-13,11.21
5,2022-06-13,10.65
6,2022-06-13,9.92
7,2022-06-13,9.07
8,2022-06-13,8.58
9,2022-06-13,8.02
10,2022-06-13,7.69
11,2022-06-13,7.56
12,2022-06-13,7.51
13,2022-06-13,7.49
14,2022-06-13,7.49
15,2022-06-13,7.38
16,2022-06-13,6.94
17,2022-06-13,6.1
18,2022-06-13,5.47
19,2022-06-13,4.72
20,2022-06-13,4.17
21,2022-06-13,3.46
22,2022-06-13,3.05
23,2022-06-13,2.65
24,2022-06-13,2.39
25,2022-06-13,2.14
26,2022-06-13,1.89
27,2022-06-13,1.7
28,2022-06-13,1.55
29,2022-06-13,1.46
30,2022-06-13,1.32
31,2022-06-13,1.2
32,2022-06-13,1.06
33,2022-06-13,0.97
34,2022-06-13,0.92
35,2022-06-13,0.89
36,2022-06-13,0.86
37,2022-06-13,0.82
38,2022-06-13,0.78
39,2022-06-13,0.73
40,2022-06-13,0.68
41,2022-06-13,0.57
42,2022-06-13,0.38
43,2022-06-13,0.35
44,2022-06-13,0.29
45,2022-06-13,0.2
46,2022-06-13,0.14
47,2022-06-13,0.13
48,2022-06-13,0.12
49,2022-06-13,0.12
50,2022-06-13,0.1
51,2022-06-13,0.09
52,2022-06-13,-0.04
53,2022-06-13,-0.14
54,2022-06-13,-0.19
55,2022-06-13,-0.21
56,2022-06-13,-0.17
57,2022-06-13,-0.28
58,2022-06-13,-0.4
59,2022-06-13,-0.53
60,2022-06-13,-0.68
61,2022-06-13,-0.77
62,2022-06-13,-0.81
63,2022-06-13,-0.82
64,2022-06-13,-0.77
65,2022-06-13,-0.75
66,2022-06-13,-0.64
67,2022-06-13,-0.54
68,2022-06-13,-0.48
69,2022-06-13,-0.22
70,2022-06-13,0.01
71,2022-06-13,0.16
72,2022-06-13,0.27
73,2022-06-13,0.29
74,2022-06-13,0.29
75,2022-06-13,0.29
76,2022-06-13,0.29
77,2022-06-13,0.29
78,2022-06-13,0.3
2,2022-06-14,11.86
3,2022-06-14,11.27
4,2022-06-14,10.95
5,2022-06-14,10.67
6,2022-06-14,10.36
7,2022-06-14,9.28
8,2022-06-14,7.75
9,2022-06-14,7.37
10,2022-06-14,6.95
11,2022-06-14,7.42
12,2022-06-14,7.81
13,2022-06-14,7.77
14,2022-06-14,7.74
15,2022-06-14,7.63
16,2022-06-14,7.28
17,2022-06-14,6.37
18,2022-06-14,5.16
19,2022-06-14,4.64
20,2022-06-14,3.76
21,2022-06-14,2.86
22,2022-06-14,2.58
23,2022-06-14,2.3
24,2022-06-14,2.14
25,2022-06-14,1.95
26,2022-06-14,1.48
27,2022-06-14,1.31
28,2022-06-14,1.29
29,2022-06-14,1.22
30,2022-06-14,1.2
31,2022-06-14,1.2
32,2022-06-14,1.24
33,2022-06-14,1.09
34,2022-06-14,0.82
35,2022-06-14,0.71
36,2022-06-14,0.68
37,2022-06-14,0.73
38,2022-06-14,0.82
39,2022-06-14,0.8
40,2022-06-14,0.71
41,2022-06-14,0.7
42,2022-06-14,0.7
43,2022-06-14,0.68
44,2022-06-14,0.54
45,2022-06-14,0.25
46,2022-06-14,0.22
47,2022-06-14,0.17
48,2022-06-14,0.12
49,2022-06-14,0.06
50,2022-06-14,0.01
51,2022-06-14,-0.07
52,2022-06-14,-0.04
53,2022-06-14,-0.07
54,2022-06-14,-0.17
55,2022-06-14,-0.18
56,2022-06-14,-0.25
57,2022-06-14,-0.24
58,2022-06-14,-0.17
59,2022-06-14,0.08
60,2022-06-14,0.22
61,2022-06-14,-0.07
62,2022-06-14,-0.32
63,2022-06-14,-0.56
64,2022-06-14,-0.76
65,2022-06-14,-0.92
66,2022-06-14,-0.95
67,2022-06-14,-0.55
68,2022-06-14,-0.28
69,2022-06-14,-0.06
70,2022-06-14,0.14
71,2022-06-14,0.18
72,2022-06-14,0.19
73,2022-06-14,0.21
74,2022-06-14,0.22
75,2022-06-14,0.23
76,2022-06-14,0.24
77,2022-06-14,0.24
2,2022-06-15,11.96
3,2022-06-15,11.72
4,2022-06-15,11.6
5,2022-06-15,11.49
6,2022-06-15,11.4
7,2022-06-15,11.3
8,2022-06-15,10.77
9,2022-06-15,9.9
10,2022-06-15,8.97
11,2022-06-15,8.22
12,2022-06-15,8.12
13,2022-06-15,8.05
14,2022-06-15,7.91
15,2022-06-15,7.52
16,2022-06-15,6.59
17,2022-06-15,5.89
18,2022-06-15,5.08
19,2022-06-15,4.37
20,2022-06-15,3.84
21,2022-06-15,3.2
22,2022-06-15,2.7
23,2022-06-15,2.3
24,2022-06-15,1.94
25,2022-06-15,1.57
26,2022-06-15,1.44
27,2022-06-15,1.34
28,2022-06-15,1.3
29,2022-06-15,1.17
30,2022-06-15,1.09
31,2022-06-15,1.03
32,2022-06-15,0.95
33,2022-06-15,0.89
34,2022-06-15,0.84
35,2022-06-15,0.77
36,2022-06-15,0.7
37,2022-06-15,0.7
38,2022-06-15,0.68
39,2022-06-15,0.61
40,2022-06-15,0.54
41,2022-06-15,0.52
42,2022-06-15,0.62
43,2022-06-15,0.63
44,2022-06-15,0.4
45,2022-06-15,0.41
46,2022-06-15,0.5
47,2022-06-15,0.77
48,2022-06-15,0.74
49,2022-06-15,0.73
50,2022-06-15,0.72
51,2022-06-15,0.67
52,2022-06-15,0.65
53,2022-06-15,0.46
54,2022-06-15,0.37
55,2022-06-15,0.32
56,2022-06-15,0.32
57,2022-06-15,0.04
58,2022-06-15,-0.13
59,2022-06-15,-0.21
60,2022-06-15,-0.31
61,2022-06-15,-0.43
62,2022-06-15,-0.58
63,2022-06-15,-0.63
64,2022-06-15,-0.59
65,2022-06-15,-0.55
66,2022-06-15,-0.49
67,2022-06-15,-0.46
68,2022-06-15,-0.52
69,2022-06-15,-0.46
70,2022-06-15,-0.25
71,2022-06-15,-0.07
72,2022-06-15,0.05
73,2022-06-15,0.13
74,2022-06-15,0.2
75,2022-06-15,0.23
76,2022-06-15,0.23
77,2022-06-15,0.23
78,2022-06-15,0.23
79,2022-06-15,0.22
3,2022-06-16,12.06
4,2022-06-16,11.87
5,2022-06-16,11.83
6,2022-06-16,11.52
7,2022-06-16,10.73
8,2022-06-16,9.79
9,2022-06-16,8.06
10,2022-06-16,7.71
11,2022-06-16,7.17
12,2022-06-16,7.08
13,2022-06-16,6.79
14,2022-06-16,6.54
15,2022-06-16,6.24
16,2022-06-16,5.63
17,2022-06-16,5.23
18,2022-06-16,4.65
19,2022-06-16,3.84
20,2022-06-16,2.97
21,2022-06-16,2.1
22,2022-06-16,1.69
23,2022-06-16,1.56
24,2022-06-16,1.43
25,2022-06-16,1.39
26,2022-06-16,1.37
27,2022-06-16,1.22
28,2022-06-16,1.13
29,2022-06-16,0.97
30,2022-06-16,0.87
31,2022-06-16,0.83
32,2022-06-16,0.76
33,2022-06-16,0.72
34,2022-06-16,0.7
35,2022-06-16,0.69
36,2022-06-16,0.63
37,2022-06-16,0.62
38,2022-06-16,0.76
39,2022-06-16,0.54
40,2022-06-16,0.51
41,2022-06-16,0.45
42,2022-06-16,0.36
43,2022-06-16,0.15
44,2022-06-16,0.16
45,2022-06-16,0.37
46,2022-06-16,0.46
47,2022-06-16,0.55
48,2022-06-16,0.65
49,2022-06-16,0.69
50,2022-06-16,0.76
51,2022-06-16,0.73
52,2022-06-16,0.6
53,2022-06-16,0.31
54,2022-06-16,-0.06
55,2022-06-16,0.28
56,2022-06-16,0.27
57,2022-06-16,0.03
58,2022-06-16,-0.18
59,2022-06-16,-0.39
60,2022-06-16,-0.51
61,2022-06-16,-0.58
62,2022-06-16,-0.6
63,2022-06-16,-0.58
64,2022-06-16,-0.58
65,2022-06-16,-0.57
66,2022-06-16,-0.58
67,2022-06-16,-0.57
68,2022-06-16,-0.55
69,2022-06-16,-0.47
70,2022-06-16,-0.32
71,2022-06-16,0.04
72,2022-06-16,0.14
73,2022-06-16,0.22
74,2022-06-16,0.22
75,2022-06-16,0.23
76,2022-06-16,0.23
77,2022-06-16,0.23
78,2022-06-16,0.23
3,2022-06-23,11.57
4,2022-06-23,11.56
5,2022-06-23,11.56
6,2022-06-23,11.56
7,2022-06-23,11.54
8,2022-06-23,11.54
9,2022-06-23,11.54
10,2022-06-23,11.52
11,2022-06-23,11.51
12,2022-06-23,11.5
13,2022-06-23,11.3
14,2022-06-23,10.78
15,2022-06-23,10.69
16,2022-06-23,10.6
17,2022-06-23,10.11
18,2022-06-23,9.68
19,2022-06-23,9.07
20,2022-06-23,7.92
21,2022-06-23,6.74
22,2022-06-23,6.6
23,2022-06-23,6.37
24,2022-06-23,5.93
25,2022-06-23,5.72
26,2022-06-23,4.86
27,2022-06-23,4.2
28,2022-06-23,3.42
29,2022-06-23,3.37
30,2022-06-23,2.79
31,2022-06-23,2.41
32,2022-06-23,2.23
33,2022-06-23,1.94
34,2022-06-23,1.97
35,2022-06-23,1.45
36,2022-06-23,1.31
37,2022-06-23,1.25
38,2022-06-23,1.11
39,2022-06-23,1.03
40,2022-06-23,1.05
41,2022-06-23,0.93
42,2022-06-23,0.93
43,2022-06-23,0.95
44,2022-06-23,0.99
45,2022-06-23,0.62
46,2022-06-23,0.51
47,2022-06-23,0.41
48,2022-06-23,0.39
49,2022-06-23,0.41
50,2022-06-23,0.4
51,2022-06-23,0.35
52,2022-06-23,0.26
53,2022-06-23,0.21
54,2022-06-23,0.25
55,2022-06-23,0.15
56,2022-06-23,-0.05
57,2022-06-23,-0.13
58,2022-06-23,-0.18
59,2022-06-23,-0.18
60,2022-06-23,-0.31
61,2022-06-23,-0.4
62,2022-06-23,-0.44
63,2022-06-23,-0.51
64,2022-06-23,-0.61
65,2022-06-23,-0.62
66,2022-06-23,-0.6
67,2022-06-23,-0.59
68,2022-06-23,-0.59
71,2022-06-23,-0.55
72,2022-06-23,-0.51
73,2022-06-23,-0.39
74,2022-06-23,-0.27
75,2022-06-23,-0.15
76,2022-06-23,-0.1
77,2022-06-23,-0.09
78,2022-06-23,-0.09
79,2022-06-23,-0.08
