measurements::GPnum,measurements::Species,measurements::Measurement,measurements::Measurementnum,measurements::One hundred flag,measurements::One hundred message,measurements::dataentrybox Measure,measurements::Measurement transformed,measurements::Measurement comment,measurements::Datetime
GP106f,40,183.8mm,61,0,,,183.8,,2022-08-02 13:39:13
GP106f,40,200.6mm,62,0,,,200.6,,2022-08-02 13:39:16
GP106f,40,209.2mm,63,0,,,209.2,,2022-08-02 13:39:19
GP106f,40,135.4mm,64,0,,,135.4,,2022-08-02 13:39:22
GP106f,40,204.7mm,65,0,,,204.7,,2022-08-02 13:39:25
GP106f,40,162.2mm,66,0,,,162.2,,2022-08-02 13:39:28
GP106f,40,155.8mm,67,0,,,155.8,,2022-08-02 13:39:31
GP106f,40,117.7mm,68,0,,,117.7,,2022-08-02 13:39:34
GP106f,40,315.0mm,69,0,,,315.0,,2022-08-02 13:39:37
GP106f,40,168.8mm,70,0,,,168.8,,2022-08-02 13:39:41
GP106f,40,215.3mm,71,0,,,215.3,,2022-08-02 13:39:44
GP106f,40,251.9mm,72,0,,,251.9,,2022-08-02 13:39:47
GP106f,40,288.7mm,73,0,,,288.7,,2022-08-02 13:39:49
GP106f,40,187.7mm,74,0,,,187.7,,2022-08-02 13:39:52
GP106f,40,161.5mm,75,0,,,161.5,,2022-08-02 13:39:55
GP106f,40,208.2mm,76,0,,,208.2,,2022-08-02 13:39:59
GP106f,40,264.3mm,77,0,,,264.3,,2022-08-02 13:40:01
GP106f,40,232.9mm,78,0,,,232.9,,2022-08-02 13:40:04
GP106f,40,160.1mm,79,0,,,160.1,,2022-08-02 13:40:07
GP106f,40,186.0mm,80,0,,,186.0,,2022-08-02 13:40:10
GP106f,40,234.4mm,81,0,,,234.4,,2022-08-02 13:40:13
GP106f,40,194.3mm,82,0,,,194.3,,2022-08-02 13:40:15
GP106f,40,208.9mm,83,0,,,208.9,,2022-08-02 13:40:18
GP106f,40,202.3mm,84,0,,,202.3,,2022-08-02 13:40:22
GP106f,40,138.0mm,85,0,,,138.0,,2022-08-02 13:40:25
GP106f,40,157.0mm,86,0,,,157.0,,2022-08-02 13:40:28
GP106f,40,172.2mm,87,0,,,172.2,,2022-08-02 13:40:32
GP106f,40,138.1mm,88,0,,,138.1,,2022-08-02 13:40:34
GP106f,40,189.0mm,89,0,,,189.0,,2022-08-02 13:40:38
GP106f,40,150.4mm,90,0,,,150.4,,2022-08-02 13:40:41
GP106f,40,188.1mm,91,0,,,188.1,,2022-08-02 13:40:43
GP106f,40,190.6mm,92,0,,,190.6,,2022-08-02 13:40:46
GP106f,40,163.6mm,93,0,,,163.6,,2022-08-02 13:40:49
GP106f,40,199.3mm,94,0,,,199.3,,2022-08-02 13:40:52
GP106f,40,197.2mm,95,0,,,197.2,,2022-08-02 13:40:55
GP106f,40,140.5mm,96,0,,,140.5,,2022-08-02 13:41:01
GP106f,40,150.3mm,97,0,,,150.3,,2022-08-02 13:41:04
GP106f,40,101.3mm,98,0,,,101.3,,2022-08-02 13:41:08
GP106f,40,210.2mm,99,0,,,210.2,,2022-08-02 13:41:12
GP106f,40,153.8mm,100,0,,,153.8,,2022-08-02 13:41:16
GP108F,40,376.2mm,1,0,,,376.2,,2022-08-25 11:57:58
GP108F,40,232.3mm,2,0,,,232.3,,2022-08-25 11:58:02
GP108F,40,173.9mm,3,0,,,173.9,,2022-08-25 11:58:06
GP108F,40,190.1mm,4,0,,,190.1,,2022-08-25 11:58:09
GP108F,40,156.3mm,5,0,,,156.3,,2022-08-25 11:58:11
GP108F,40,239.9mm,6,0,,,239.9,,2022-08-25 11:58:14
GP108F,40,334.1mm,7,0,,,334.1,,2022-08-25 11:58:17
GP108F,40,158.4mm,8,0,,,158.4,,2022-08-25 11:58:19
GP108F,40,242.0mm,9,0,,,242.0,,2022-08-25 11:58:22
GP108F,40,130.4mm,10,0,,,130.4,,2022-08-25 11:58:25
GP108F,40,180.9mm,11,0,,,180.9,,2022-08-25 11:58:28
GP108F,40,142.8mm,12,0,,,142.8,,2022-08-25 11:58:31
GP108F,40,186.6mm,13,0,,,186.6,,2022-08-25 11:58:34
GP108F,40,213.7mm,14,0,,,213.7,,2022-08-25 11:58:37
GP108F,40,328.8mm,15,0,,,328.8,,2022-08-25 11:58:39
GP108F,40,185.0mm,16,0,,,185.0,,2022-08-25 11:58:42
GP108F,40,222.0mm,17,0,,,222.0,,2022-08-25 11:58:46
GP108F,40,128.5mm,18,0,,,128.5,,2022-08-25 11:58:49
GP108F,40,144.7mm,19,0,,,144.7,,2022-08-25 11:58:52
GP108F,40,218.7mm,20,0,,,218.7,,2022-08-25 11:58:55
GP108F,40,200.2mm,21,0,,,200.2,,2022-08-25 11:58:58
GP108F,40,205.7mm,22,0,,,205.7,,2022-08-25 11:59:01
GP108F,40,216.8mm,23,0,,,216.8,,2022-08-25 11:59:04
GP108F,40,194.1mm,24,0,,,194.1,,2022-08-25 11:59:06
GP108F,40,192.6mm,25,0,,,192.6,,2022-08-25 11:59:09
GP108F,40,196.9mm,26,0,,,196.9,,2022-08-25 11:59:12
GP108F,40,182.3mm,27,0,,,182.3,,2022-08-25 11:59:15
GP108F,40,123.8mm,28,0,,,123.8,,2022-08-25 11:59:17
GP108F,40,115.8mm,29,0,,,115.8,,2022-08-25 11:59:21
GP108F,40,209.0mm,30,0,,,209.0,,2022-08-25 11:59:24
GP108F,40,198.6mm,31,0,,,198.6,,2022-08-25 11:59:27
GP108F,40,169.3mm,32,0,,,169.3,,2022-08-25 11:59:29
GP108F,40,210.8mm,33,0,,,210.8,,2022-08-25 11:59:32
GP108F,40,221.7mm,34,0,,,221.7,,2022-08-25 11:59:35
GP108F,40,131.9mm,35,0,,,131.9,,2022-08-25 11:59:38
GP108F,40,124.6mm,36,0,,,124.6,,2022-08-25 11:59:42
GP108F,40,137.4mm,37,0,,,137.4,,2022-08-25 11:59:45
GP108F,40,210.9mm,38,0,,,210.9,,2022-08-25 11:59:48
GP108F,40,172.9mm,39,0,,,172.9,,2022-08-25 11:59:51
GP108F,40,221.7mm,40,0,,,221.7,,2022-08-25 11:59:53
GP108F,40,163.6mm,41,0,,,163.6,,2022-08-25 11:59:56
GP108F,40,200.6mm,42,0,,,200.6,,2022-08-25 11:59:59
GP108F,40,169.8mm,43,0,,,169.8,,2022-08-25 12:00:01
GP108F,40,222.1mm,44,0,,,222.1,,2022-08-25 12:00:04
GP108F,40,180.2mm,45,0,,,180.2,,2022-08-25 12:00:07
GP108F,40,131.0mm,46,0,,,131.0,,2022-08-25 12:00:09
GP108F,40,187.2mm,47,0,,,187.2,,2022-08-25 12:00:13
GP108F,40,123.1mm,48,0,,,123.1,,2022-08-25 12:00:16
GP108F,40,235.1mm,49,0,,,235.1,,2022-08-25 12:00:19
GP108F,40,179.2mm,50,0,,,179.2,,2022-08-25 12:00:22
GP108F,40,119.7mm,51,0,,,119.7,,2022-08-25 12:00:25
GP108F,40,211.6mm,52,0,,,211.6,,2022-08-25 12:00:31
GP108F,40,212.3mm,53,0,,,212.3,,2022-08-25 12:00:34
GP108F,40,159.5mm,54,0,,,159.5,,2022-08-25 12:00:36
GP108F,40,140.9mm,55,0,,,140.9,,2022-08-25 12:00:39
GP108F,40,189.4mm,56,0,,,189.4,,2022-08-25 12:00:42
GP108F,40,210.3mm,57,0,,,210.3,,2022-08-25 12:00:45
GP108F,40,144.1mm,58,0,,,144.1,,2022-08-25 12:00:49
GP108F,40,175.0mm,59,0,,,175.0,,2022-08-25 12:00:52
GP108F,40,209.6mm,60,0,,,209.6,,2022-08-25 12:00:55
GP108F,40,247.1mm,61,0,,,247.1,,2022-08-25 12:00:57
GP108F,40,220.9mm,62,0,,,220.9,,2022-08-25 12:01:00
GP108F,40,199.8mm,63,0,,,199.8,,2022-08-25 12:01:02
GP108F,40,225.1mm,64,0,,,225.1,,2022-08-25 12:01:05
GP108F,40,186.9mm,65,0,,,186.9,,2022-08-25 12:01:08
GP108F,40,89.2mm,66,0,,,89.2,,2022-08-25 12:01:14
GP108F,40,179.3mm,67,0,,,179.3,,2022-08-25 12:01:17
GP108F,40,225.4mm,68,0,,,225.4,,2022-08-25 12:01:20
GP108F,40,207.7mm,69,0,,,207.7,,2022-08-25 12:01:23
GP108F,40,149.4mm,70,0,,,149.4,,2022-08-25 12:01:26
GP108F,40,225.6mm,71,0,,,225.6,,2022-08-25 12:01:29
GP108F,40,218.3mm,72,0,,,218.3,,2022-08-25 12:01:32
GP108F,40,281.6mm,73,0,,,281.6,,2022-08-25 12:01:35
GP108F,40,179.0mm,74,0,,,179.0,,2022-08-25 12:01:37
GP108F,40,130.7mm,75,0,,,130.7,,2022-08-25 12:01:41
GP108F,40,178.2mm,76,0,,,178.2,,2022-08-25 12:01:44
GP108F,40,238.9mm,77,0,,,238.9,,2022-08-25 12:01:47
GP108F,40,205.6mm,78,0,,,205.6,,2022-08-25 12:01:50
GP108F,40,174.2mm,79,0,,,174.2,,2022-08-25 12:01:53
GP108F,40,180.2mm,80,0,,,180.2,,2022-08-25 12:01:57
GP108F,40,243.9mm,81,0,,,243.9,,2022-08-25 12:01:59
GP108F,40,300.9mm,82,0,,,300.9,,2022-08-25 12:02:02
GP108F,40,211.0mm,83,0,,,211.0,,2022-08-25 12:02:04
GP108F,40,186.7mm,84,0,,,186.7,,2022-08-25 12:02:07
GP108F,40,217.9mm,85,0,,,217.9,,2022-08-25 12:02:10
GP108F,40,215.8mm,86,0,,,215.8,,2022-08-25 12:02:13
GP108F,40,132.6mm,87,0,,,132.6,,2022-08-25 12:02:16
GP108F,40,172.5mm,88,0,,,172.5,,2022-08-25 12:02:20
GP108F,40,226.2mm,89,0,,,226.2,,2022-08-25 12:02:23
GP108F,40,192.6mm,90,0,,,192.6,,2022-08-25 12:02:27
GP108F,40,168.1mm,91,0,,,168.1,,2022-08-25 12:02:31
GP108F,40,139.8mm,92,0,,,139.8,,2022-08-25 12:02:35
GP108F,40,182.4mm,93,0,,,182.4,,2022-08-25 12:02:38
GP108F,40,191.1mm,94,0,,,191.1,,2022-08-25 12:02:41
GP108F,40,208.9mm,95,0,,,208.9,,2022-08-25 12:02:44
GP108F,40,205.8mm,96,0,,,205.8,,2022-08-25 12:02:47
GP108F,40,246.7mm,97,0,,,246.7,,2022-08-25 12:02:51
GP108F,40,126.4mm,98,0,,,126.4,,2022-08-25 12:02:53
GP108F,40,212.3mm,99,0,,,212.3,,2022-08-25 12:02:58
GP108F,40,175.3mm,100,0,,,175.3,,2022-08-25 12:03:01
GP111F,10,383.8mm,1,0,,,383.8,,2022-08-24 15:16:44
GP111F,40,150.8mm,1,0,,,150.8,,2022-08-24 15:16:54
GP111F,40,240.9mm,2,0,,,240.9,,2022-08-24 15:16:57
GP111F,40,194.2mm,3,0,,,194.2,,2022-08-24 15:17:00
GP111F,40,195.7mm,4,0,,,195.7,,2022-08-24 15:17:02
GP111F,40,179.4mm,5,0,,,179.4,,2022-08-24 15:17:05
GP111F,40,175.8mm,6,0,,,175.8,,2022-08-24 15:17:08
GP111F,40,107.3mm,7,0,,,107.3,,2022-08-24 15:17:11
GP111F,40,170.3mm,8,0,,,170.3,,2022-08-24 15:17:14
GP111F,40,213.0mm,9,0,,,213.0,,2022-08-24 15:17:17
GP111F,40,180.2mm,10,0,,,180.2,,2022-08-24 15:17:19
GP111F,40,124.9mm,11,0,,,124.9,,2022-08-24 15:17:22
GP111F,40,89.9mm,12,0,,,89.9,,2022-08-24 15:17:25
GP111F,40,100.2mm,13,0,,,100.2,,2022-08-24 15:17:30
GP111F,40,97.2mm,14,0,,,97.2,,2022-08-24 15:17:35
GP111F,40,237.8mm,15,0,,,237.8,,2022-08-24 15:17:38
GP111F,40,130.0mm,16,0,,,130.0,,2022-08-24 15:17:41
GP111F,40,158.2mm,17,0,,,158.2,,2022-08-24 15:17:43
GP111F,40,193.6mm,18,0,,,193.6,,2022-08-24 15:17:46
GP111F,40,199.4mm,19,0,,,199.4,,2022-08-24 15:17:49
GP111F,40,178.9mm,20,0,,,178.9,,2022-08-24 15:17:51
GP111F,40,190.9mm,21,0,,,190.9,,2022-08-24 15:17:55
GP111F,40,164.2mm,22,0,,,164.2,,2022-08-24 15:17:57
GP111F,40,93.5mm,23,0,,,93.5,,2022-08-24 15:18:00
GP111F,40,164.7mm,24,0,,,164.7,,2022-08-24 15:18:03
GP111F,40,218.5mm,25,0,,,218.5,,2022-08-24 15:18:06
GP111F,40,230.0mm,26,0,,,230.0,,2022-08-24 15:18:09
GP111F,40,230.9mm,27,0,,,230.9,,2022-08-24 15:18:11
GP111F,40,111.2mm,28,0,,,111.2,,2022-08-24 15:18:14
GP111F,40,259.4mm,29,0,,,259.4,,2022-08-24 15:18:17
GP111F,40,127.2mm,30,0,,,127.2,,2022-08-24 15:18:20
GP111F,40,191.1mm,31,0,,,191.1,,2022-08-24 15:18:23
GP111F,40,127.5mm,32,0,,,127.5,,2022-08-24 15:18:26
GP111F,40,153.9mm,33,0,,,153.9,,2022-08-24 15:18:29
GP111F,40,241.7mm,34,0,,,241.7,,2022-08-24 15:18:34
GP111F,40,249.9mm,35,0,,,249.9,,2022-08-24 15:18:37
GP111F,40,196.1mm,36,0,,,196.1,,2022-08-24 15:18:39
GP111F,40,119.9mm,37,0,,,119.9,,2022-08-24 15:18:42
GP111F,40,255.6mm,38,0,,,255.6,,2022-08-24 15:18:45
GP111F,40,209.6mm,39,0,,,209.6,,2022-08-24 15:18:48
GP111F,40,217.1mm,40,0,,,217.1,,2022-08-24 15:18:51
GP111F,40,125.7mm,41,0,,,125.7,,2022-08-24 15:18:53
GP111F,40,235.4mm,42,0,,,235.4,,2022-08-24 15:18:56
GP111F,40,271.1mm,43,0,,,271.1,,2022-08-24 15:18:59
GP111F,40,194.8mm,44,0,,,194.8,,2022-08-24 15:19:04
GP111F,40,251.8mm,45,0,,,251.8,,2022-08-24 15:19:06
GP111F,40,199.2mm,46,0,,,199.2,,2022-08-24 15:19:09
GP111F,40,201.7mm,47,0,,,201.7,,2022-08-24 15:19:11
GP111F,40,146.1mm,48,0,,,146.1,,2022-08-24 15:19:14
GP111F,40,199.8mm,49,0,,,199.8,,2022-08-24 15:19:16
GP111F,40,101.6mm,50,0,,,101.6,,2022-08-24 15:19:19
GP111F,40,137.0mm,51,0,,,137.0,,2022-08-24 15:19:22
GP111F,40,203.9mm,52,0,,,203.9,,2022-08-24 15:19:25
GP111F,40,119.2mm,53,0,,,119.2,,2022-08-24 15:19:29
GP111F,40,187.5mm,54,0,,,187.5,,2022-08-24 15:19:32
GP111F,40,204.5mm,55,0,,,204.5,,2022-08-24 15:19:34
GP111F,40,172.7mm,56,0,,,172.7,,2022-08-24 15:19:38
GP111F,40,225.5mm,57,0,,,225.5,,2022-08-24 15:19:41
GP111F,40,184.2mm,58,0,,,184.2,,2022-08-24 15:19:44
GP111F,40,175.5mm,59,0,,,175.5,,2022-08-24 15:19:47
GP111F,40,231.3mm,60,0,,,231.3,,2022-08-24 15:19:50
GP111F,40,184.6mm,61,0,,,184.6,,2022-08-24 15:19:53
GP111F,40,208.3mm,62,0,,,208.3,,2022-08-24 15:19:56
GP111F,40,99.7mm,63,0,,,99.7,,2022-08-24 15:19:59
GP111F,40,191.7mm,64,0,,,191.7,,2022-08-24 15:20:02
GP111F,40,174.9mm,65,0,,,174.9,,2022-08-24 15:20:05
GP111F,40,341.4mm,66,0,,,341.4,,2022-08-24 15:20:08
GP111F,40,103.0mm,67,0,,,103.0,,2022-08-24 15:20:10
GP111F,40,188.2mm,68,0,,,188.2,,2022-08-24 15:20:14
GP111F,40,130.0mm,69,0,,,130.0,,2022-08-24 15:20:17
GP111F,40,194.9mm,70,0,,,194.9,,2022-08-24 15:20:20
GP111F,40,142.1mm,71,0,,,142.1,,2022-08-24 15:20:23
GP111F,40,139.6mm,72,0,,,139.6,,2022-08-24 15:20:26
GP111F,40,129.3mm,73,0,,,129.3,,2022-08-24 15:20:30
GP111F,40,190.2mm,74,0,,,190.2,,2022-08-24 15:20:32
GP111F,40,197.8mm,75,0,,,197.8,,2022-08-24 15:20:35
GP111F,40,166.7mm,76,0,,,166.7,,2022-08-24 15:20:38
GP111F,40,196.6mm,77,0,,,196.6,,2022-08-24 15:20:40
GP111F,40,157.3mm,78,0,,,157.3,,2022-08-24 15:20:43
GP111F,40,214.0mm,79,0,,,214.0,,2022-08-24 15:20:46
GP111F,40,205.3mm,80,0,,,205.3,,2022-08-24 15:20:48
GP111F,40,159.0mm,81,0,,,159.0,,2022-08-24 15:20:51
GP111F,40,149.2mm,82,0,,,149.2,,2022-08-24 15:20:53
GP111F,40,165.5mm,83,0,,,165.5,,2022-08-24 15:20:56
GP111F,40,176.4mm,84,0,,,176.4,,2022-08-24 15:21:00
GP111F,40,155.3mm,85,0,,,155.3,,2022-08-24 15:21:03
GP111F,40,207.1mm,86,0,,,207.1,,2022-08-24 15:21:06
GP111F,40,177.6mm,87,0,,,177.6,,2022-08-24 15:21:08
GP111F,40,204.6mm,88,0,,,204.6,,2022-08-24 15:21:11
GP111F,40,180.4mm,89,0,,,180.4,,2022-08-24 15:21:14
GP111F,40,136.8mm,90,0,,,136.8,,2022-08-24 15:21:17
GP111F,40,112.3mm,91,0,,,112.3,,2022-08-24 15:21:21
GP111F,40,210.9mm,92,0,,,210.9,,2022-08-24 15:21:24
GP111F,40,218.4mm,93,0,,,218.4,,2022-08-24 15:21:26
GP111F,40,195.4mm,94,0,,,195.4,,2022-08-24 15:21:29
GP111F,40,172.4mm,95,0,,,172.4,,2022-08-24 15:21:31
GP111F,40,132.5mm,96,0,,,132.5,,2022-08-24 15:21:34
GP111F,40,117.7mm,97,0,,,117.7,,2022-08-24 15:21:37
GP111F,40,210.8mm,98,0,,,210.8,,2022-08-24 15:21:40
GP111F,40,210.9mm,99,0,,,210.9,,2022-08-24 15:21:43
GP111F,40,187.4mm,100,0,,,187.4,,2022-08-24 15:21:46
GP115FR1,10,432.3mm,1,0,,,432.3,,2022-07-21 15:39:05
GP115FR1,10,325.8mm,2,0,,,325.8,,2022-07-21 15:39:11
GP115FR1,10,380.9mm,3,0,,,380.9,,2022-07-21 15:39:17
GP115FR1,10,349.4mm,4,0,,,349.4,,2022-07-21 15:39:21
GP115FR1,10,320.7mm,5,0,,,320.7,,2022-07-21 15:39:25
GP115FR1,10,312.3mm,6,0,,,312.3,,2022-07-21 15:39:31
GP115FR1,10,318.0mm,7,0,,,318.0,,2022-07-21 15:39:34
GP115FR1,10,286.6mm,8,0,,,286.6,,2022-07-21 15:39:36
GP115FR1,10,225.8mm,9,0,,,225.8,,2022-07-21 15:39:38
GP115FR1,10,329.6mm,10,0,,,329.6,,2022-07-21 15:39:41
GP115FR1,10,292.5mm,11,0,,,292.5,,2022-07-21 15:39:43
GP115FR1,10,370.3mm,12,0,,,370.3,,2022-07-21 15:39:46
GP115FR1,10,371.2mm,13,0,,,371.2,,2022-07-21 15:39:48
GP115FR1,10,323.5mm,14,0,,,323.5,,2022-07-21 15:39:51
GP115FR1,10,288.0mm,15,0,,,288.0,,2022-07-21 15:39:54
GP115FR1,10,285.5mm,16,0,,,285.5,,2022-07-21 15:39:59
GP115FR1,10,292.1mm,17,0,,,292.1,,2022-07-21 15:40:02
GP115FR1,10,294.6mm,18,0,,,294.6,,2022-07-21 15:40:04
GP115FR1,10,318.4mm,19,0,,,318.4,,2022-07-21 15:40:07
GP115FR1,10,305.7mm,20,0,,,305.7,,2022-07-21 15:40:10
GP115FR1,10,279.7mm,21,0,,,279.7,,2022-07-21 15:40:13
GP115FR1,10,348.2mm,22,0,,,348.2,,2022-07-21 15:40:16
GP115FR1,10,300.3mm,23,0,,,300.3,,2022-07-21 15:40:18
GP115FR1,10,353.5mm,24,0,,,353.5,,2022-07-21 15:40:21
GP115FR1,10,315.0mm,25,0,,,315.0,,2022-07-21 15:40:24
GP115FR1,10,305.6mm,26,0,,,305.6,,2022-07-21 15:40:27
GP115FR1,10,321.0mm,27,0,,,321.0,,2022-07-21 15:40:29
GP115FR1,10,325.3mm,28,0,,,325.3,,2022-07-21 15:40:32
GP115FR1,10,336.4mm,29,0,,,336.4,,2022-07-21 15:40:34
GP115FR1,10,312.9mm,30,0,,,312.9,,2022-07-21 15:40:36
GP115FR1,10,277.8mm,31,0,,,277.8,,2022-07-21 15:40:39
GP115FR1,10,292.1mm,32,0,,,292.1,,2022-07-21 15:40:41
GP115FR1,10,374.8mm,33,0,,,374.8,,2022-07-21 15:40:44
GP115FR1,10,299.0mm,34,0,,,299.0,,2022-07-21 15:40:47
GP115FR1,10,338.6mm,35,0,,,338.6,,2022-07-21 15:40:49
GP115FR1,10,269.6mm,36,0,,,269.6,,2022-07-21 15:40:51
GP115FR1,10,190.1mm,37,0,,,190.1,,2022-07-21 15:40:54
GP115FR1,10,201.0mm,38,0,,,201.0,,2022-07-21 15:40:57
GP115FR1,10,176.3mm,39,0,,,176.3,,2022-07-21 15:41:00
GP115FR1,10,194.9mm,40,0,,,194.9,,2022-07-21 15:41:02
GP115FR1,10,370.5mm,41,0,,,370.5,,2022-07-21 15:41:05
GP115FR1,10,320.9mm,42,0,,,320.9,,2022-07-21 15:41:09
GP115FR1,10,325.6mm,43,0,,,325.6,,2022-07-21 15:41:12
GP115FR1,10,289.9mm,44,0,,,289.9,,2022-07-21 15:41:14
GP115FR1,10,220.9mm,45,0,,,220.9,,2022-07-21 15:41:16
GP115FR1,10,356.9mm,46,0,,,356.9,,2022-07-21 15:41:19
GP115FR1,10,326.0mm,47,0,,,326.0,,2022-07-21 15:41:21
GP115FR1,10,319.2mm,48,0,,,319.2,,2022-07-21 15:41:24
GP115FR1,10,291.0mm,49,0,,,291.0,,2022-07-21 15:41:27
GP115FR1,10,317.6mm,50,0,,,317.6,,2022-07-21 15:41:30
GP115FR1,10,260.7mm,51,0,,,260.7,,2022-07-21 15:41:32
GP115FR1,10,167.7mm,52,0,,,167.7,,2022-07-21 15:41:34
GP115FR1,10,373.9mm,53,0,,,373.9,,2022-07-21 15:41:37
GP115FR1,10,295.4mm,54,0,,,295.4,,2022-07-21 15:41:40
GP115FR1,10,333.8mm,55,0,,,333.8,,2022-07-21 15:41:44
GP115FR1,10,351.7mm,56,0,,,351.7,,2022-07-21 15:41:46
GP115FR1,10,345.3mm,57,0,,,345.3,,2022-07-21 15:41:49
GP115FR1,10,305.7mm,58,0,,,305.7,,2022-07-21 15:41:52
GP115FR1,10,352.5mm,59,0,,,352.5,,2022-07-21 15:41:55
GP115FR1,10,297.6mm,60,0,,,297.6,,2022-07-21 15:41:58
GP115FR1,10,513.3mm,61,0,,,513.3,,2022-07-21 15:42:01
GP115FR1,10,320.7mm,62,0,,,320.7,,2022-07-21 15:42:04
GP115FR1,10,318.1mm,63,0,,,318.1,,2022-07-21 15:42:10
GP115FR1,10,324.3mm,64,0,,,324.3,,2022-07-21 15:42:13
GP115FR1,10,266.7mm,65,0,,,266.7,,2022-07-21 15:42:15
GP115FR1,10,271.9mm,66,0,,,271.9,,2022-07-21 15:42:18
GP115FR1,10,188.6mm,67,0,,,188.6,,2022-07-21 15:42:21
GP115FR1,10,309.6mm,68,0,,,309.6,,2022-07-21 15:42:24
GP115FR1,10,341.1mm,69,0,,,341.1,,2022-07-21 15:42:27
GP115FR1,10,500.2mm,70,0,,,500.2,,2022-07-21 15:42:29
GP115FR1,10,394.5mm,71,0,,,394.5,,2022-07-21 15:42:34
GP115FR1,10,298.6mm,72,0,,,298.6,,2022-07-21 15:42:37
GP115FR1,10,292.5mm,73,0,,,292.5,,2022-07-21 15:42:41
GP115FR1,10,309.3mm,74,0,,,309.3,,2022-07-21 15:42:43
GP115FR1,10,184.6mm,75,0,,,184.6,,2022-07-21 15:42:46
GP115FR1,10,324.7mm,76,0,,,324.7,,2022-07-21 15:42:49
GP115FR1,10,260.1mm,77,0,,,260.1,,2022-07-21 15:42:52
GP115FR1,10,303.1mm,78,0,,,303.1,,2022-07-21 15:42:57
GP115FR1,10,277.9mm,79,0,,,277.9,,2022-07-21 15:43:03
GP115FR1,10,303.6mm,80,0,,,303.6,,2022-07-21 15:43:06
GP115FR1,10,348.7mm,81,0,,,348.7,,2022-07-21 15:43:09
GP115FR1,10,302.5mm,82,0,,,302.5,,2022-07-21 15:43:12
GP115FR1,10,333.7mm,83,0,,,333.7,,2022-07-21 15:43:15
GP115FR1,10,197.2mm,84,0,,,197.2,,2022-07-21 15:43:19
GP115FR1,10,228.4mm,85,0,,,228.4,,2022-07-21 15:43:22
GP115FR1,10,355.7mm,86,0,,,355.7,,2022-07-21 15:43:24
GP115FR1,10,236.4mm,87,0,,,236.4,,2022-07-21 15:43:26
GP115FR1,10,265.7mm,88,0,,,265.7,,2022-07-21 15:43:29
GP115FR1,10,328.1mm,89,0,,,328.1,,2022-07-21 15:43:32
GP115FR1,10,321.9mm,90,0,,,321.9,,2022-07-21 15:43:35
GP115FR1,10,342.6mm,91,0,,,342.6,,2022-07-21 15:43:38
GP115FR1,10,344.1mm,92,0,,,344.1,,2022-07-21 15:43:43
GP115FR1,10,349.8mm,93,0,,,349.8,,2022-07-21 15:43:45
GP115FR1,10,318.8mm,94,0,,,318.8,,2022-07-21 15:43:48
GP115FR1,10,325.2mm,95,0,,,325.2,,2022-07-21 15:43:51
GP115FR1,10,330.9mm,96,0,,,330.9,,2022-07-21 15:43:54
GP115FR1,10,297.8mm,97,0,,,297.8,,2022-07-21 15:43:57
GP115FR1,10,294.2mm,98,0,,,294.2,,2022-07-21 15:44:00
GP115FR1,10,331.2mm,99,0,,,331.2,,2022-07-21 15:44:03
GP115FR1,10,311.9mm,100,0,,,311.9,,2022-07-21 15:44:06
GP115FR1,40,211.1mm,1,0,,,211.1,,2022-07-21 15:44:31
GP115FR1,40,210.9mm,2,0,,,210.9,,2022-07-21 15:44:36
GP115FR1,40,202.1mm,3,0,,,202.1,,2022-07-21 15:44:40
GP115FR1,40,172.5mm,4,0,,,172.5,,2022-07-21 15:44:42
GP115FR1,40,193.8mm,5,0,,,193.8,,2022-07-21 15:44:44
GP115FR1,40,217.5mm,6,0,,,217.5,,2022-07-21 15:44:46
GP115FR1,40,212.6mm,7,0,,,212.6,,2022-07-21 15:44:48
GP115FR1,40,178.2mm,8,0,,,178.2,,2022-07-21 15:44:50
GP115FR1,40,161.2mm,9,0,,,161.2,,2022-07-21 15:44:52
GP115FR1,40,205.5mm,10,0,,,205.5,,2022-07-21 15:44:54
GP115FR1,40,158.7mm,11,0,,,158.7,,2022-07-21 15:44:56
GP115FR1,40,236.5mm,12,0,,,236.5,,2022-07-21 15:44:59
GP115FR1,40,219.8mm,13,0,,,219.8,,2022-07-21 15:45:01
GP115FR1,40,172.6mm,14,0,,,172.6,,2022-07-21 15:45:03
GP115FR1,40,156.4mm,15,0,,,156.4,,2022-07-21 15:45:07
GP115FR1,40,258.8mm,16,0,,,258.8,,2022-07-21 15:45:09
GP115FR1,40,285.3mm,17,0,,,285.3,,2022-07-21 15:45:12
GP115FR1,40,215.7mm,18,0,,,215.7,,2022-07-21 15:45:14
GP115FR1,40,177.7mm,19,0,,,177.7,,2022-07-21 15:45:17
GP115FR1,40,193.6mm,20,0,,,193.6,,2022-07-21 15:45:19
GP115FR1,40,200.8mm,21,0,,,200.8,,2022-07-21 15:45:23
GP115FR1,40,125.9mm,22,0,,,125.9,,2022-07-21 15:45:25
GP115FR1,40,150.8mm,23,0,,,150.8,,2022-07-21 15:45:28
GP115FR1,40,165.7mm,24,0,,,165.7,,2022-07-21 15:45:30
GP115FR1,40,276.0mm,25,0,,,276.0,,2022-07-21 15:45:33
GP115FR1,40,167.1mm,26,0,,,167.1,,2022-07-21 15:45:35
GP115FR1,40,147.3mm,27,0,,,147.3,,2022-07-21 15:45:38
