measurements::GPnum,measurements::Species,measurements::Measurement,measurements::Measurementnum,measurements::One hundred flag,measurements::One hundred message,measurements::dataentrybox Measure,measurements::Measurement transformed,measurements::Measurement comment,measurements::Datetime
GP163F,40,194.4mm,39,0,,,194.4,,2023-07-30 10:57:13
GP163F,40,116.5mm,40,0,,,116.5,,2023-07-30 10:57:16
GP163F,40,261.1mm,41,0,,,261.1,,2023-07-30 10:57:19
GP163F,40,354.8mm,42,0,,,354.8,,2023-07-30 10:57:22
GP163F,40,319.2mm,43,0,,,319.2,,2023-07-30 10:57:25
GP163F,40,203.1mm,44,0,,,203.1,,2023-07-30 10:57:28
GP163F,40,190.8mm,45,0,,,190.8,,2023-07-30 10:57:32
GP163F,40,99.7mm,46,0,,,99.7,,2023-07-30 10:57:35
GP163F,40,169.2mm,47,0,,,169.2,,2023-07-30 10:57:39
GP163F,40,129.4mm,48,0,,,129.4,,2023-07-30 10:57:42
GP163F,40,180.2mm,49,0,,,180.2,,2023-07-30 10:57:45
GP163F,40,203.6mm,50,0,,,203.6,,2023-07-30 10:57:48
GP163F,40,185.1mm,51,0,,,185.1,,2023-07-30 10:57:51
GP163F,40,206.6mm,52,0,,,206.6,,2023-07-30 10:57:54
GP163F,40,103.4mm,53,0,,,103.4,,2023-07-30 10:57:57
GP163F,40,217.4mm,54,0,,,217.4,,2023-07-30 10:58:00
GP163F,40,200.3mm,55,0,,,200.3,,2023-07-30 10:58:04
GP163F,40,123.8mm,56,0,,,123.8,,2023-07-30 10:58:07
GP163F,40,156.6mm,57,0,,,156.6,,2023-07-30 10:58:11
GP163F,40,93.2mm,58,0,,,93.2,,2023-07-30 10:58:14
GP163F,40,103.1mm,59,0,,,103.1,,2023-07-30 10:58:18
GP163F,40,123.3mm,60,0,,,123.3,,2023-07-30 10:58:22
GP163F,40,97.1mm,61,0,,,97.1,,2023-07-30 10:58:27
GP163F,40,124.0mm,62,0,,,124.0,,2023-07-30 10:58:30
GP163F,40,283.8mm,63,0,,,283.8,,2023-07-30 10:58:34
GP163F,40,175.7mm,64,0,,,175.7,,2023-07-30 10:58:36
GP163F,40,186.5mm,65,0,,,186.5,,2023-07-30 10:58:40
GP163F,40,245.1mm,66,0,,,245.1,,2023-07-30 10:58:43
GP163F,40,219.5mm,67,0,,,219.5,,2023-07-30 10:58:46
GP163F,40,206.5mm,68,0,,,206.5,,2023-07-30 10:58:49
GP163F,40,255.8mm,69,0,,,255.8,,2023-07-30 10:58:52
GP163F,40,201.6mm,70,0,,,201.6,,2023-07-30 10:58:55
GP163F,40,131.3mm,71,0,,,131.3,,2023-07-30 10:58:58
GP163F,40,199.5mm,72,0,,,199.5,,2023-07-30 10:59:01
GP163F,40,150.3mm,73,0,,,150.3,,2023-07-30 10:59:04
GP163F,40,236.6mm,74,0,,,236.6,,2023-07-30 10:59:07
GP163F,40,120.7mm,75,0,,,120.7,,2023-07-30 10:59:10
GP163F,40,157.6mm,76,0,,,157.6,,2023-07-30 10:59:13
GP163F,40,123.8mm,77,0,,,123.8,,2023-07-30 10:59:17
GP163F,40,322.7mm,78,0,,,322.7,,2023-07-30 10:59:20
GP163F,40,232.4mm,79,0,,,232.4,,2023-07-30 10:59:23
GP163F,40,170.3mm,80,0,,,170.3,,2023-07-30 10:59:26
GP163F,40,173.4mm,81,0,,,173.4,,2023-07-30 10:59:29
GP163F,40,227.6mm,82,0,,,227.6,,2023-07-30 10:59:32
GP163F,40,221.7mm,83,0,,,221.7,,2023-07-30 10:59:34
GP163F,40,140.2mm,84,0,,,140.2,,2023-07-30 10:59:37
GP163F,40,276.8mm,85,0,,,276.8,,2023-07-30 10:59:40
GP163F,40,207.0mm,86,0,,,207.0,,2023-07-30 10:59:43
GP163F,40,299.3mm,87,0,,,299.3,,2023-07-30 10:59:46
GP163F,40,257.0mm,88,0,,,257.0,,2023-07-30 10:59:49
GP163F,40,167.4mm,89,0,,,167.4,,2023-07-30 10:59:52
GP163F,40,211.7mm,90,0,,,211.7,,2023-07-30 10:59:55
GP163F,40,207.9mm,91,0,,,207.9,,2023-07-30 10:59:58
GP163F,40,187.8mm,92,0,,,187.8,,2023-07-30 11:00:01
GP163F,40,186.9mm,93,0,,,186.9,,2023-07-30 11:00:04
GP163F,40,333.5mm,94,0,,,333.5,,2023-07-30 11:00:07
GP163F,40,161.0mm,95,0,,,161.0,,2023-07-30 11:00:10
GP163F,40,209.9mm,96,0,,,209.9,,2023-07-30 11:00:13
GP163F,40,216.5mm,97,0,,,216.5,,2023-07-30 11:00:16
GP163F,40,233.3mm,98,0,,,233.3,,2023-07-30 11:00:20
GP163F,40,127.7mm,99,0,,,127.7,,2023-07-30 11:00:23
GP163F,40,121.0mm,100,0,,,121.0,,2023-07-30 11:00:28
GP163F,42,236.0mm,1,0,,,236.0,,2023-07-30 11:01:44
GP163F,42,185.9mm,2,0,,,185.9,,2023-07-30 11:01:48
GP163F,42,237.6mm,3,0,,,237.6,,2023-07-30 11:01:51
GP163F,42,164.1mm,4,0,,,164.1,,2023-07-30 11:01:54
GP163F,42,151.9mm,5,0,,,151.9,,2023-07-30 11:01:58
GP163F,42,182.7mm,6,0,,,182.7,,2023-07-30 11:02:01
GP163F,42,237.1mm,7,0,,,237.1,,2023-07-30 11:02:04
GP163F,42,211.9mm,8,0,,,211.9,,2023-07-30 11:02:07
GP163F,42,190.1mm,9,0,,,190.1,,2023-07-30 11:02:10
GP163F,42,237.8mm,10,0,,,237.8,,2023-07-30 11:02:13
GP163F,42,180.7mm,11,0,,,180.7,,2023-07-30 11:02:16
GP163F,42,201.8mm,12,0,,,201.8,,2023-07-30 11:02:19
GP163F,42,166.1mm,13,0,,,166.1,,2023-07-30 11:02:22
GP163F,42,158.5mm,14,0,,,158.5,,2023-07-30 11:02:25
GP163F,42,219.4mm,15,0,,,219.4,,2023-07-30 11:02:28
GP163F,42,204.2mm,16,0,,,204.2,,2023-07-30 11:02:31
GP163F,42,219.6mm,17,0,,,219.6,,2023-07-30 11:02:34
GP163F,302,183.8mm,1,0,,,183.8,,2023-07-30 11:03:18
GP163F,302,181.4mm,2,0,,,181.4,,2023-07-30 11:03:26
GP163F,10,240.4mm,1,0,,,240.4,,2023-07-30 11:03:41
GP163F,350,204.8mm,1,0,,,204.8,,2023-07-30 11:03:57
GP164F,40,160.9mm,1,0,,,160.9,,2023-07-30 11:58:44
GP164F,40,240.2mm,2,0,,,240.2,,2023-07-30 11:59:01
GP164F,40,99.4mm,3,0,,,99.4,,2023-07-30 11:59:05
GP164F,40,193.0mm,4,0,,,193.0,,2023-07-30 11:59:08
GP164F,40,176.6mm,5,0,,,176.6,,2023-07-30 11:59:11
GP164F,40,237.7mm,6,0,,,237.7,,2023-07-30 11:59:14
GP164F,40,206.7mm,7,0,,,206.7,,2023-07-30 11:59:17
GP164F,40,203.8mm,8,0,,,203.8,,2023-07-30 11:59:20
GP164F,40,153.4mm,9,0,,,153.4,,2023-07-30 11:59:23
GP164F,40,287.8mm,10,0,,,287.8,,2023-07-30 11:59:26
GP164F,40,178.6mm,11,0,,,178.6,,2023-07-30 11:59:28
GP164F,40,365.0mm,12,0,,,365.0,,2023-07-30 11:59:31
GP164F,40,206.3mm,13,0,,,206.3,,2023-07-30 11:59:38
GP164F,40,187.7mm,14,0,,,187.7,,2023-07-30 11:59:41
GP164F,40,190.1mm,15,0,,,190.1,,2023-07-30 11:59:44
GP164F,40,173.1mm,16,0,,,173.1,,2023-07-30 11:59:47
GP164F,40,153.8mm,17,0,,,153.8,,2023-07-30 11:59:50
GP164F,40,161.0mm,18,0,,,161.0,,2023-07-30 11:59:53
GP164F,40,176.1mm,19,0,,,176.1,,2023-07-30 11:59:56
GP164F,40,222.6mm,20,0,,,222.6,,2023-07-30 12:00:00
GP164F,40,167.3mm,21,0,,,167.3,,2023-07-30 12:00:04
GP164F,40,185.9mm,22,0,,,185.9,,2023-07-30 12:00:07
GP164F,40,196.5mm,23,0,,,196.5,,2023-07-30 12:00:10
GP164F,40,258.1mm,24,0,,,258.1,,2023-07-30 12:00:13
GP164F,40,149.0mm,25,0,,,149.0,,2023-07-30 12:00:15
GP164F,40,160.3mm,26,0,,,160.3,,2023-07-30 12:00:18
GP164F,40,86.8mm,27,0,,,86.8,,2023-07-30 12:00:21
GP164F,40,176.7mm,28,0,,,176.7,,2023-07-30 12:00:24
GP164F,40,195.5mm,29,0,,,195.5,,2023-07-30 12:00:28
GP164F,40,160.3mm,30,0,,,160.3,,2023-07-30 12:00:31
GP164F,40,109.0mm,31,0,,,109.0,,2023-07-30 12:00:34
GP164F,40,234.1mm,32,0,,,234.1,,2023-07-30 12:00:37
GP164F,40,155.8mm,33,0,,,155.8,,2023-07-30 12:00:40
GP164F,40,152.8mm,34,0,,,152.8,,2023-07-30 12:00:43
GP164F,40,200.3mm,35,0,,,200.3,,2023-07-30 12:00:46
GP164F,40,155.1mm,36,0,,,155.1,,2023-07-30 12:00:49
GP164F,40,162.7mm,37,0,,,162.7,,2023-07-30 12:00:52
GP164F,40,153.3mm,38,0,,,153.3,,2023-07-30 12:00:55
GP164F,40,158.3mm,39,0,,,158.3,,2023-07-30 12:00:58
GP164F,40,260.4mm,40,0,,,260.4,,2023-07-30 12:01:01
GP164F,40,263.0mm,41,0,,,263.0,,2023-07-30 12:01:04
GP164F,40,106.2mm,42,0,,,106.2,,2023-07-30 12:01:07
GP164F,40,210.5mm,43,0,,,210.5,,2023-07-30 12:01:11
GP164F,40,211.8mm,44,0,,,211.8,,2023-07-30 12:01:14
GP164F,40,123.1mm,45,0,,,123.1,,2023-07-30 12:01:17
GP164F,40,168.6mm,46,0,,,168.6,,2023-07-30 12:01:20
GP164F,40,96.1mm,47,0,,,96.1,,2023-07-30 12:01:23
GP164F,40,173.8mm,48,0,,,173.8,,2023-07-30 12:01:27
GP164F,40,333.0mm,49,0,,,333.0,,2023-07-30 12:01:31
GP164F,40,181.0mm,50,0,,,181.0,,2023-07-30 12:01:35
GP164F,40,189.6mm,51,0,,,189.6,,2023-07-30 12:01:38
GP164F,40,168.4mm,52,0,,,168.4,,2023-07-30 12:01:42
GP164F,40,182.6mm,53,0,,,182.6,,2023-07-30 12:01:45
GP164F,40,223.6mm,54,0,,,223.6,,2023-07-30 12:01:48
GP164F,40,92.7mm,55,0,,,92.7,,2023-07-30 12:01:51
GP164F,40,194.3mm,56,0,,,194.3,,2023-07-30 12:01:55
GP164F,40,149.5mm,57,0,,,149.5,,2023-07-30 12:01:58
GP164F,40,138.7mm,58,0,,,138.7,,2023-07-30 12:02:02
GP164F,40,185.9mm,59,0,,,185.9,,2023-07-30 12:02:05
GP164F,40,191.2mm,60,0,,,191.2,,2023-07-30 12:02:09
GP164F,40,188.8mm,61,0,,,188.8,,2023-07-30 12:02:12
GP164F,40,97.0mm,62,0,,,97.0,,2023-07-30 12:02:16
GP164F,40,124.7mm,63,0,,,124.7,,2023-07-30 12:02:19
GP164F,40,186.3mm,64,0,,,186.3,,2023-07-30 12:02:22
GP164F,40,172.7mm,65,0,,,172.7,,2023-07-30 12:02:26
GP164F,40,165.1mm,66,0,,,165.1,,2023-07-30 12:02:29
GP164F,40,211.2mm,67,0,,,211.2,,2023-07-30 12:02:32
GP164F,40,214.9mm,68,0,,,214.9,,2023-07-30 12:02:35
GP164F,40,199.4mm,69,0,,,199.4,,2023-07-30 12:02:38
GP164F,40,187.4mm,70,0,,,187.4,,2023-07-30 12:02:41
GP164F,40,234.8mm,71,0,,,234.8,,2023-07-30 12:02:44
GP164F,40,163.3mm,72,0,,,163.3,,2023-07-30 12:02:47
GP164F,40,223.9mm,73,0,,,223.9,,2023-07-30 12:02:50
GP164F,40,173.6mm,74,0,,,173.6,,2023-07-30 12:02:53
GP164F,40,208.4mm,75,0,,,208.4,,2023-07-30 12:02:55
GP164F,40,160.1mm,76,0,,,160.1,,2023-07-30 12:02:59
GP164F,40,192.7mm,77,0,,,192.7,,2023-07-30 12:03:01
GP164F,40,120.4mm,78,0,,,120.4,,2023-07-30 12:03:04
GP164F,40,113.4mm,79,0,,,113.4,,2023-07-30 12:03:07
GP164F,40,128.6mm,80,0,,,128.6,,2023-07-30 12:03:11
GP164F,40,237.0mm,81,0,,,237.0,,2023-07-30 12:03:14
GP164F,40,144.9mm,82,0,,,144.9,,2023-07-30 12:03:16
GP164F,40,151.3mm,83,0,,,151.3,,2023-07-30 12:03:19
GP164F,40,160.2mm,84,0,,,160.2,,2023-07-30 12:03:22
GP164F,40,190.3mm,85,0,,,190.3,,2023-07-30 12:03:25
GP164F,40,195.9mm,86,0,,,195.9,,2023-07-30 12:03:29
GP164F,40,219.6mm,87,0,,,219.6,,2023-07-30 12:03:34
GP164F,40,203.9mm,88,0,,,203.9,,2023-07-30 12:03:37
GP164F,40,128.2mm,89,0,,,128.2,,2023-07-30 12:03:40
GP164F,40,211.6mm,90,0,,,211.6,,2023-07-30 12:03:43
GP164F,40,255.3mm,91,0,,,255.3,,2023-07-30 12:03:46
GP164F,40,205.6mm,92,0,,,205.6,,2023-07-30 12:03:50
GP164F,40,207.4mm,93,0,,,207.4,,2023-07-30 12:03:54
GP164F,40,228.3mm,94,0,,,228.3,,2023-07-30 12:03:58
GP164F,40,168.6mm,95,0,,,168.6,,2023-07-30 12:04:01
GP164F,40,96.8mm,96,0,,,96.8,,2023-07-30 12:04:04
GP164F,40,151.4mm,97,0,,,151.4,,2023-07-30 12:04:08
GP164F,40,167.1mm,98,0,,,167.1,,2023-07-30 12:04:11
GP164F,40,207.4mm,99,0,,,207.4,,2023-07-30 12:04:23
GP164F,40,239.4mm,100,0,,,239.4,,2023-07-30 12:04:27
GP164F,42,186.7mm,1,0,,,186.7,,2023-07-30 12:05:42
GP164F,42,177.4mm,2,0,,,177.4,,2023-07-30 12:05:50
GP164F,42,219.4mm,3,0,,,219.4,,2023-07-30 12:05:54
GP164F,42,186.0mm,4,0,,,186.0,,2023-07-30 12:05:59
GP164F,42,209.4mm,5,0,,,209.4,,2023-07-30 12:06:03
GP164F,42,211.9mm,6,0,,,211.9,,2023-07-30 12:06:06
GP164F,42,221.8mm,7,0,,,221.8,,2023-07-30 12:06:10
GP164F,10,236.9mm,1,0,,,236.9,,2023-07-30 12:06:22
GP164F,512,283.9mm,1,0,,,283.9,,2023-07-30 12:06:41
GP164F,512,148.1mm,2,0,,,148.1,,2023-07-30 12:06:47
GP164F,502,79.5mm,1,0,,,79.5,,2023-07-30 12:07:05
GP164F,302,181.6mm,1,0,,,181.6,,2023-07-30 12:07:35
GP164F,302,217.8mm,2,0,,,217.8,,2023-07-30 12:07:42
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
GP076F,512,127.2mm,1,0,,,127.2,,2023-07-30 18:23:13
GP076F,40,265.5mm,1,0,,,265.5,,2023-07-30 18:23:29
GP076F,40,197.5mm,2,0,,,197.5,,2023-07-30 18:23:34
GP076F,40,222.5mm,3,0,,,222.5,,2023-07-30 18:23:38
GP076F,40,260.6mm,4,0,,,260.6,,2023-07-30 18:23:41
GP076F,40,248.7mm,5,0,,,248.7,,2023-07-30 18:23:44
GP076F,40,183.6mm,6,0,,,183.6,,2023-07-30 18:23:47
GP076F,40,223.7mm,7,0,,,223.7,,2023-07-30 18:23:51
GP076F,40,178.3mm,8,0,,,178.3,,2023-07-30 18:23:54
GP076F,40,203.1mm,9,0,,,203.1,,2023-07-30 18:23:57
GP076F,40,180.5mm,10,0,,,180.5,,2023-07-30 18:24:00
GP076F,40,227.6mm,11,0,,,227.6,,2023-07-30 18:24:02
GP076F,40,190.0mm,12,0,,,190.0,,2023-07-30 18:24:06
GP076F,40,278.7mm,13,0,,,278.7,,2023-07-30 18:24:09
GP076F,40,89.7mm,14,0,,,89.7,,2023-07-30 18:24:12
GP076F,40,121.7mm,15,0,,,121.7,,2023-07-30 18:24:16
GP076F,40,298.5mm,16,0,,,298.5,,2023-07-30 18:24:19
GP076F,40,263.3mm,17,0,,,263.3,,2023-07-30 18:24:22
GP076F,40,188.9mm,18,0,,,188.9,,2023-07-30 18:24:25
GP076F,40,219.6mm,19,0,,,219.6,,2023-07-30 18:24:28
GP076F,40,211.7mm,20,0,,,211.7,,2023-07-30 18:24:31
GP076F,40,129.3mm,21,0,,,129.3,,2023-07-30 18:24:34
GP076F,40,191.7mm,22,0,,,191.7,,2023-07-30 18:24:37
GP076F,40,228.3mm,23,0,,,228.3,,2023-07-30 18:24:40
GP076F,40,199.2mm,24,0,,,199.2,,2023-07-30 18:24:43
GP076F,40,199.0mm,25,0,,,199.0,,2023-07-30 18:24:46
GP076F,40,171.3mm,26,0,,,171.3,,2023-07-30 18:24:49
GP076F,40,214.5mm,27,0,,,214.5,,2023-07-30 18:24:52
GP076F,40,212.7mm,28,0,,,212.7,,2023-07-30 18:24:55
GP076F,40,258.1mm,29,0,,,258.1,,2023-07-30 18:24:58
GP076F,40,126.4mm,30,0,,,126.4,,2023-07-30 18:25:01
GP076F,40,242.3mm,31,0,,,242.3,,2023-07-30 18:25:04
GP076F,40,206.6mm,32,0,,,206.6,,2023-07-30 18:25:09
GP076F,40,178.0mm,33,0,,,178.0,,2023-07-30 18:25:12
GP076F,40,114.0mm,34,0,,,114.0,,2023-07-30 18:25:15
GP076F,40,217.9mm,35,0,,,217.9,,2023-07-30 18:25:19
GP076F,40,203.2mm,36,0,,,203.2,,2023-07-30 18:25:22
GP076F,40,195.7mm,37,0,,,195.7,,2023-07-30 18:25:25
GP076F,40,236.5mm,38,0,,,236.5,,2023-07-30 18:25:28
GP076F,40,242.3mm,39,0,,,242.3,,2023-07-30 18:25:31
GP076F,40,141.0mm,40,0,,,141.0,,2023-07-30 18:25:34
GP076F,40,261.4mm,41,0,,,261.4,,2023-07-30 18:25:37
GP076F,40,167.5mm,42,0,,,167.5,,2023-07-30 18:25:40
GP076F,40,74.0mm,43,0,,,74.0,,2023-07-30 18:25:43
GP076F,40,236.9mm,44,0,,,236.9,,2023-07-30 18:25:47
GP076F,40,197.4mm,45,0,,,197.4,,2023-07-30 18:25:50
GP076F,40,132.8mm,46,0,,,132.8,,2023-07-30 18:25:53
GP076F,40,194.0mm,47,0,,,194.0,,2023-07-30 18:25:56
GP076F,40,252.4mm,48,0,,,252.4,,2023-07-30 18:25:59
GP076F,40,116.5mm,49,0,,,116.5,,2023-07-30 18:26:03
GP076F,40,262.4mm,50,0,,,262.4,,2023-07-30 18:26:05
GP076F,40,208.3mm,51,0,,,208.3,,2023-07-30 18:26:09
GP076F,40,131.3mm,52,0,,,131.3,,2023-07-30 18:26:12
GP076F,40,198.2mm,53,0,,,198.2,,2023-07-30 18:26:15
GP076F,40,210.4mm,54,0,,,210.4,,2023-07-30 18:26:18
GP076F,40,222.4mm,55,0,,,222.4,,2023-07-30 18:26:21
GP076F,40,246.7mm,56,0,,,246.7,,2023-07-30 18:26:24
GP076F,40,329.0mm,57,0,,,329.0,,2023-07-30 18:26:27
GP076F,40,176.3mm,58,0,,,176.3,,2023-07-30 18:26:30
GP076F,40,192.5mm,59,0,,,192.5,,2023-07-30 18:26:34
GP076F,40,187.4mm,60,0,,,187.4,,2023-07-30 18:26:37
GP076F,40,236.6mm,61,0,,,236.6,,2023-07-30 18:26:40
GP076F,40,189.1mm,62,0,,,189.1,,2023-07-30 18:26:43
GP076F,40,191.1mm,63,0,,,191.1,,2023-07-30 18:26:47
GP076F,40,208.0mm,64,0,,,208.0,,2023-07-30 18:26:50
GP076F,40,120.3mm,65,0,,,120.3,,2023-07-30 18:26:53
GP076F,40,212.3mm,66,0,,,212.3,,2023-07-30 18:26:56
GP076F,40,201.4mm,67,0,,,201.4,,2023-07-30 18:27:00
GP076F,40,140.4mm,68,0,,,140.4,,2023-07-30 18:27:02
GP076F,40,292.6mm,69,0,,,292.6,,2023-07-30 18:27:06
GP076F,40,262.8mm,70,0,,,262.8,,2023-07-30 18:27:08
GP076F,40,215.2mm,71,0,,,215.2,,2023-07-30 18:27:11
GP076F,40,116.6mm,72,0,,,116.6,,2023-07-30 18:27:14
GP076F,40,221.0mm,73,0,,,221.0,,2023-07-30 18:27:17
GP076F,40,127.2mm,74,0,,,127.2,,2023-07-30 18:27:20
GP076F,40,127.9mm,75,0,,,127.9,,2023-07-30 18:27:23
GP076F,40,168.5mm,76,0,,,168.5,,2023-07-30 18:27:27
GP076F,40,232.9mm,77,0,,,232.9,,2023-07-30 18:27:30
GP076F,40,114.3mm,78,0,,,114.3,,2023-07-30 18:27:33
GP076F,40,112.7mm,79,0,,,112.7,,2023-07-30 18:27:36
GP076F,40,223.5mm,80,0,,,223.5,,2023-07-30 18:27:40
GP076F,40,231.9mm,81,0,,,231.9,,2023-07-30 18:27:43
GP076F,40,185.2mm,82,0,,,185.2,,2023-07-30 18:27:46
GP076F,40,148.8mm,83,0,,,148.8,,2023-07-30 18:27:50
GP076F,40,190.8mm,84,0,,,190.8,,2023-07-30 18:27:53
GP076F,40,180.2mm,85,0,,,180.2,,2023-07-30 18:27:56
GP076F,40,102.9mm,86,0,,,102.9,,2023-07-30 18:28:00
GP076F,40,175.7mm,87,0,,,175.7,,2023-07-30 18:28:04
,,,,,,,,,
,,,,,,,,,
GP061F,40,228.1mm,1,0,,,228.1,,2023-07-31 07:07:09
GP061F,40,174.6mm,2,0,,,174.6,,2023-07-31 07:07:14
GP061F,40,197.7mm,3,0,,,197.7,,2023-07-31 07:07:20
GP061F,40,137.2mm,4,0,,,137.2,,2023-07-31 07:07:23
GP061F,40,82.8mm,5,0,,,82.8,,2023-07-31 07:07:26
GP061F,40,197.0mm,6,0,,,197.0,,2023-07-31 07:07:30
GP061F,40,204.5mm,7,0,,,204.5,,2023-07-31 07:07:33
GP061F,40,171.4mm,8,0,,,171.4,,2023-07-31 07:07:36
GP061F,40,124.9mm,9,0,,,124.9,,2023-07-31 07:07:39
GP061F,40,253.6mm,10,0,,,253.6,,2023-07-31 07:07:42
GP061F,40,162.5mm,11,0,,,162.5,,2023-07-31 07:07:46
GP061F,40,135.0mm,12,0,,,135.0,,2023-07-31 07:07:49
GP061F,40,232.3mm,13,0,,,232.3,,2023-07-31 07:07:53
GP061F,40,189.5mm,14,0,,,189.5,,2023-07-31 07:07:56
GP061F,40,113.2mm,15,0,,,113.2,,2023-07-31 07:07:59
GP061F,40,240.1mm,16,0,,,240.1,,2023-07-31 07:08:03
GP061F,40,174.4mm,17,0,,,174.4,,2023-07-31 07:08:06
GP061F,40,292.8mm,18,0,,,292.8,,2023-07-31 07:08:08
GP061F,40,131.5mm,19,0,,,131.5,,2023-07-31 07:08:11
GP061F,40,177.5mm,20,0,,,177.5,,2023-07-31 07:08:14
GP061F,40,230.3mm,21,0,,,230.3,,2023-07-31 07:08:18
GP061F,40,78.8mm,22,0,,,78.8,,2023-07-31 07:08:21
GP061F,40,276.4mm,23,0,,,276.4,,2023-07-31 07:08:24
GP061F,40,145.2mm,24,0,,,145.2,,2023-07-31 07:08:28
GP061F,40,197.3mm,25,0,,,197.3,,2023-07-31 07:08:31
GP061F,40,210.9mm,26,0,,,210.9,,2023-07-31 07:08:34
GP061F,40,218.0mm,27,0,,,218.0,,2023-07-31 07:08:37
GP061F,40,213.7mm,28,0,,,213.7,,2023-07-31 07:08:40
GP061F,40,191.1mm,29,0,,,191.1,,2023-07-31 07:08:43
GP061F,40,162.2mm,30,0,,,162.2,,2023-07-31 07:08:46
GP061F,40,209.7mm,31,0,,,209.7,,2023-07-31 07:08:49
GP061F,40,230.3mm,32,0,,,230.3,,2023-07-31 07:08:53
GP061F,40,114.5mm,33,0,,,114.5,,2023-07-31 07:08:55
GP061F,40,178.3mm,34,0,,,178.3,,2023-07-31 07:08:59
GP061F,40,197.0mm,35,0,,,197.0,,2023-07-31 07:09:02
GP061F,40,150.7mm,36,0,,,150.7,,2023-07-31 07:09:05
GP061F,40,120.1mm,37,0,,,120.1,,2023-07-31 07:09:08
GP061F,40,226.3mm,38,0,,,226.3,,2023-07-31 07:09:12
GP061F,40,409.8mm,39,0,,,409.8,,2023-07-31 07:09:16
GP061F,40,88.1mm,40,0,,,88.1,,2023-07-31 07:09:19
GP061F,40,204.9mm,41,0,,,204.9,,2023-07-31 07:09:22
GP061F,40,152.5mm,42,0,,,152.5,,2023-07-31 07:09:26
GP061F,40,346.1mm,43,0,,,346.1,,2023-07-31 07:09:29
GP061F,40,232.5mm,44,0,,,232.5,,2023-07-31 07:09:32
GP061F,40,188.2mm,45,0,,,188.2,,2023-07-31 07:09:36
GP061F,40,213.6mm,46,0,,,213.6,,2023-07-31 07:09:39
GP061F,40,306.8mm,47,0,,,306.8,,2023-07-31 07:09:42
GP061F,40,194.2mm,48,0,,,194.2,,2023-07-31 07:09:45
GP061F,40,186.8mm,49,0,,,186.8,,2023-07-31 07:09:49
GP061F,40,147.8mm,50,0,,,147.8,,2023-07-31 07:09:52
GP061F,40,226.7mm,51,0,,,226.7,,2023-07-31 07:09:55
GP061F,40,118.8mm,52,0,,,118.8,,2023-07-31 07:09:58
GP061F,40,179.7mm,53,0,,,179.7,,2023-07-31 07:10:02
GP061F,40,163.3mm,54,0,,,163.3,,2023-07-31 07:10:05
GP061F,40,199.6mm,55,0,,,199.6,,2023-07-31 07:10:08
GP061F,40,209.4mm,56,0,,,209.4,,2023-07-31 07:10:15
GP061F,40,230.3mm,57,0,,,230.3,,2023-07-31 07:10:19
GP061F,40,158.9mm,58,0,,,158.9,,2023-07-31 07:10:22
GP061F,40,167.0mm,59,0,,,167.0,,2023-07-31 07:10:26
GP061F,40,239.6mm,60,0,,,239.6,,2023-07-31 07:10:29
GP061F,40,136.0mm,61,0,,,136.0,,2023-07-31 07:10:32
GP061F,40,128.2mm,62,0,,,128.2,,2023-07-31 07:10:35
GP061F,40,81.8mm,63,0,,,81.8,,2023-07-31 07:10:39
GP061F,40,132.5mm,64,0,,,132.5,,2023-07-31 07:10:43
GP061F,40,119.3mm,65,0,,,119.3,,2023-07-31 07:10:47
GP061F,40,175.9mm,66,0,,,175.9,,2023-07-31 07:10:51
GP061F,40,164.7mm,67,0,,,164.7,,2023-07-31 07:10:54
GP061F,40,261.6mm,68,0,,,261.6,,2023-07-31 07:10:57
GP061F,40,290.7mm,69,0,,,290.7,,2023-07-31 07:11:00
GP061F,40,145.8mm,70,0,,,145.8,,2023-07-31 07:11:03
GP061F,40,131.1mm,71,0,,,131.1,,2023-07-31 07:11:06
GP061F,40,185.7mm,72,0,,,185.7,,2023-07-31 07:11:10
GP061F,40,174.2mm,73,0,,,174.2,,2023-07-31 07:11:13
GP061F,40,178.5mm,74,0,,,178.5,,2023-07-31 07:11:16
GP061F,40,237.8mm,75,0,,,237.8,,2023-07-31 07:11:20
GP061F,40,128.8mm,76,0,,,128.8,,2023-07-31 07:11:23
GP061F,40,132.8mm,77,0,,,132.8,,2023-07-31 07:11:26
GP061F,40,157.1mm,78,0,,,157.1,,2023-07-31 07:11:29
GP061F,40,200.5mm,79,0,,,200.5,,2023-07-31 07:11:33
GP061F,40,188.3mm,80,0,,,188.3,,2023-07-31 07:11:36
GP061F,40,251.3mm,81,0,,,251.3,,2023-07-31 07:11:39
GP061F,40,195.4mm,82,0,,,195.4,,2023-07-31 07:11:42
GP061F,40,117.6mm,83,0,,,117.6,,2023-07-31 07:11:45
GP061F,40,161.3mm,84,0,,,161.3,,2023-07-31 07:11:48
GP061F,40,80.9mm,85,0,,,80.9,,2023-07-31 07:11:52
GP061F,40,133.7mm,86,0,,,133.7,,2023-07-31 07:11:55
GP061F,40,237.8mm,87,0,,,237.8,,2023-07-31 07:12:00
GP061F,40,138.8mm,88,0,,,138.8,,2023-07-31 07:12:03
GP061F,40,185.8mm,89,0,,,185.8,,2023-07-31 07:12:07
