year,month,day,tow no,tow.id,Time.Logbook,loranx.logbook,lorany.logbook,door spread,wing.spread,hauteur
1990,8,20,1,204,,15023.6,30175.0,NA,NA,NA
1990,8,20,2,205,15:15,15008.1,30090.1,NA,NA,NA
1990,8,20,2,205,,15006.5,30089.1,NA,NA,NA
1990,8,20,3,206,16:25,14990.2,30056.9,NA,NA,NA
1990,8,20,3,206,,14988.7,30054.9,NA,NA,NA
1990,8,20,4,207,18:00,15007.9,30041.4,NA,NA,NA
1990,8,20,4,207,,15006.3,30037.5,NA,NA,NA
1990,8,20,5,208,19:05,15019.0,30019.4,NA,NA,NA
1990,8,20,5,208,,15018.2,30013.4,NA,NA,NA
1990,8,20,6,209,19:25,15018.0,30013.1,NA,NA,NA
1990,8,20,6,209,,15016.5,30007.4,NA,NA,NA
1990,8,20,7,210,20:30,15003.9,29961.6,NA,NA,NA
1990,8,20,7,210,,15002.5,29955.5,NA,NA,NA
1990,8,21,1,211,6:00,14971.6,29961.5,NA,NA,NA
1990,8,21,1,211,,14971.4,29954.9,NA,NA,NA
1990,8,21,2,212,7:15,14974.8,29884.8,NA,NA,NA
1990,8,21,2,212,,14974.8,29880.1,NA,NA,NA
1990,8,21,3,213,8:20,14968.8,29823.8,NA,NA,NA
1990,8,21,3,213,,14966.9,29819.9,NA,NA,NA
1990,8,21,4,214,10:00,14954.0,29879.3,NA,NA,NA
1990,8,21,4,214,,14955.0,29877.9,NA,NA,NA
1990,8,21,5,215,11:40,14927.7,29913.6,NA,NA,NA
1990,8,21,5,215,,14929.0,29911.9,NA,NA,NA
1990,8,21,6,216,13:05,14948.8,30007.0,NA,NA,NA
1990,8,21,6,216,,14949.6,30004.4,NA,NA,NA
1990,8,21,7,217,14:10,14954.4,30003.3,NA,NA,NA
1990,8,21,7,217,,14955.1,30001.3,NA,NA,NA
1990,8,21,8,218,14:35,14955.1,30001.5,NA,NA,NA
1990,8,21,8,218,,14955.5,29997.5,NA,NA,NA
1990,8,21,9,219,19:05,14890.5,30189.7,NA,NA,NA
1990,8,21,9,219,,14890.5,30184.2,NA,NA,NA
1990,8,22,1,220,6:45,14773.9,30321.5,NA,NA,NA
1990,8,22,1,220,,14773.7,30317.3,NA,NA,NA
1990,8,22,2,221,9:25,14771.6,30293.4,NA,NA,NA
1990,8,22,2,221,,14771.6,30287.6,NA,NA,NA
1990,8,23,1,222,6:40,14789.4,30318.9,NA,NA,NA
1990,8,23,1,222,,14789.3,30314.1,NA,NA,NA
1990,8,23,2,223,7:40,14787.8,30259.0,NA,NA,NA
1990,8,23,2,223,,14787.2,30254.4,NA,NA,NA
1990,8,23,3,224,8:25,14783.9,30258.7,NA,NA,NA
1990,8,23,3,224,,14783.0,30253.5,NA,NA,NA
1990,8,23,4,225,NA,14770.5,30229.8,NA,NA,NA
1990,8,23,4,225,,14770.8,30227.1,NA,NA,NA
1990,8,23,5,226,10:10,14769.7,30224.3,NA,NA,NA
1990,8,23,5,226,,14770.7,30221.9,NA,NA,NA
1990,8,23,6,227,11:00,14758.6,30234.1,NA,NA,NA
1990,8,23,6,227,,14759.0,30231.4,NA,NA,NA
1990,8,23,7,228,13:45,14749.8,30179.3,NA,NA,NA
1990,8,23,7,228,,14751.1,30177.3,NA,NA,NA
1990,8,23,8,229,15:00,14734.0,30178.5,NA,NA,NA
1990,8,23,8,229,,14735.3,30175.5,NA,NA,NA
1990,8,23,9,230,17:25,14715.0,30180.0,NA,NA,NA
1990,8,23,9,230,,14715.7,30178.0,NA,NA,NA
1990,8,23,10,231,17:45,14715.6,30177.8,NA,NA,NA
1990,8,23,10,231,,14716.2,30173.8,NA,NA,NA
1990,8,23,11,232,18:30,14726.9,30195.4,NA,NA,NA
1990,8,23,11,232,,14727.7,30192.0,NA,NA,NA
1990,8,23,12,233,19:45,14738.9,30271.4,NA,NA,NA
1990,8,23,12,233,,14739.1,30267.7,NA,NA,NA
1990,8,24,1,234,9:25,14896.8,30414.0,NA,NA,NA
1990,8,24,1,234,,14897.5,30418.5,NA,NA,NA
1990,8,24,2,235,10:55,14917.8,30404.2,NA,NA,NA
1990,8,24,2,235,,14918.4,30408.3,NA,NA,NA
1990,8,31,1,236,6:45,14943.7,30507.1,NA,NA,NA
1990,8,31,1,236,,14943.7,30501.5,NA,NA,NA
1990,8,31,2,237,8:45,14901.6,30406.0,NA,NA,NA
1990,8,31,2,237,,14901.7,30400.4,NA,NA,NA
1990,8,31,3,238,9:30,14906.7,30328.8,NA,NA,NA
1990,8,31,3,238,,14906.5,30323.1,NA,NA,NA
1990,8,31,4,239,10:30,14908.0,30289.4,NA,NA,NA
1990,8,31,4,239,,14907.5,30283.9,NA,NA,NA
1990,8,31,5,240,13:15,14845.5,30134.7,NA,NA,NA
1990,8,31,5,240,,14844.6,30129.5,NA,NA,NA
1990,8,31,6,241,13:30,14856.9,30118.7,NA,NA,NA
1990,8,31,6,241,,14856.2,30114.0,NA,NA,NA
1990,8,31,7,242,14:30,14849.9,30060.0,NA,NA,NA
1990,8,31,7,242,,14848.4,30060.0,NA,NA,NA
1990,8,31,8,243,16:30,14831.8,30054.6,NA,NA,NA
1990,8,31,8,243,,14830.7,30055.0,NA,NA,NA
1990,8,31,9,244,18:15,14810.2,30170.2,NA,NA,NA
1990,8,31,9,244,,14809.0,30172.0,NA,NA,NA
1990,8,31,10,245,19:30,14771.8,30101.0,NA,NA,NA
1990,8,31,10,245,,14770.7,30103.1,NA,NA,NA
1990,8,31,11,246,20:30,14775.8,30049.2,NA,NA,NA
1990,8,31,11,246,,14774.7,30051.2,NA,NA,NA
1990,8,31,12,247,22:15,14726.9,30080.9,NA,NA,NA
1990,8,31,12,247,,14725.4,30082.5,NA,NA,NA
1990,8,31,13,248,23:30,14697.0,30138.8,NA,NA,NA
1990,8,31,13,248,,14695.6,30140.1,NA,NA,NA
1990,9,1,1,249,0:30,14718.3,30147.5,NA,NA,NA
1990,9,1,1,249,,14717.0,30149.1,NA,NA,NA
1990,9,1,2,250,1:30,14736.1,30149.5,NA,NA,NA
1990,9,1,2,250,,14734.4,30148.8,NA,NA,NA
1990,9,1,3,251,2:00,14738.0,30140.0,NA,NA,NA
1990,9,1,3,251,,14736.6,30140.5,NA,NA,NA
1990,9,12,1,256,8:47,15138.8,30401.6,NA,NA,NA
1990,9,12,1,256,,15139.4,30402.5,NA,NA,NA
1990,9,12,2,257,9:31,15142.0,30409.9,NA,NA,NA
1990,9,12,2,257,,15142.5,30410.7,NA,NA,NA
1990,9,12,3,258,10:32,151478.8,30426.9,NA,NA,NA
1990,9,12,3,258,,15148.2,30425.5,NA,NA,NA
1990,9,12,4,259,11:15,15151.7,30436.7,NA,NA,NA
1990,9,12,4,259,,15152.2,30436.7,NA,NA,NA
1990,9,12,5,260,12:13,15157.6,30453.1,NA,NA,NA
1990,9,12,5,260,,15158.0,30450.8,NA,NA,NA
1990,9,12,6,261,13:26,15168.0,30488.6,NA,NA,NA
1990,9,12,6,261,,15168.8,30489.9,NA,NA,NA
1990,9,12,7,262,14:31,15172.9,30506.8,NA,NA,NA
1990,9,12,7,262,,15173.9,30509.7,NA,NA,NA
1990,9,12,8,263,15:35,15182.7,30545.8,NA,NA,NA
1990,9,12,8,263,,15183.8,30548.6,NA,NA,NA
1990,9,12,9,264,16:18,15185.6,30561.8,NA,NA,NA
1990,9,12,9,264,,15186.7,30564.5,NA,NA,NA
1990,10,5,1,265,NA,15192.1,30585.3,NA,NA,NA
1990,10,5,1,265,,15191.8,30589.0,NA,NA,NA
1990,10,5,2,252,NA,15194.9,30605.5,NA,NA,NA
1990,10,5,2,252,,15194.4,30601.6,NA,NA,NA
1990,10,5,3,266,NA,15195.2,30604.6,NA,NA,NA
1990,10,5,3,266,,15194.6,30600.4,NA,NA,NA
1990,10,5,4,267,NA,15198.4,30624.3,NA,NA,NA
1990,10,5,4,267,,15197.7,30619.6,NA,NA,NA
1990,10,5,5,253,NA,30628.8,42873.9,NA,NA,NA
1990,10,5,5,253,,30625.3,42869.6,NA,NA,NA
1990,10,5,6,268,NA,30625.5,42869.7,NA,NA,NA
1990,10,5,6,268,,30631.3,42874.7,NA,NA,NA
1990,10,5,7,269,NA,30639.1,42879.9,NA,NA,NA
1990,10,5,7,269,,30643.8,42883.4,NA,NA,NA
1990,10,5,8,254,NA,30658.4,42895.3,NA,NA,NA
1990,10,5,8,254,,30661.6,42897.9,NA,NA,NA
1990,10,6,1,270,NA,30665.2,42900.6,NA,NA,NA
1990,10,6,1,270,,30657.0,42894.2,NA,NA,NA
1990,10,7,1,271,NA,30678.0,42909.0,NA,NA,NA
1990,10,7,1,271,,30670.1,42902.9,NA,NA,NA
1990,10,7,2,272,NA,30686.0,42911.8,NA,NA,NA
1990,10,7,2,272,,30679.4,42907.1,NA,NA,NA
1990,10,7,3,273,NA,30700.1,42928.9,NA,NA,NA
1990,10,7,3,273,,30693.7,42922.9,NA,NA,NA
1990,10,7,4,274,NA,30702.4,42920.2,NA,NA,NA
1990,10,7,4,274,,30696.0,42915.4,NA,NA,NA
1990,10,8,1,275,NA,30716.6,42935.8,NA,NA,NA
1990,10,8,1,275,,30707.8,42927.7,NA,NA,NA
1990,10,8,2,276,NA,30750.9,42960.2,NA,NA,NA
1990,10,8,2,276,,30707.8,42927.7,NA,NA,NA
1990,10,8,3,277,NA,30775.0,42981.9,NA,NA,NA
1990,10,8,3,277,,30766.9,42975.8,NA,NA,NA
1990,10,8,4,278,NA,30800.7,43005.4,NA,NA,NA
1990,10,8,4,278,,30791.7,42997.9,NA,NA,NA
1990,10,8,5,279,NA,30834.9,43037.7,NA,NA,NA
1990,10,8,5,279,,30826.7,43030.9,NA,NA,NA
1990,10,8,6,280,NA,30877.3,43080.2,NA,NA,NA
1990,10,8,6,280,,30870.6,43074.1,NA,NA,NA
1990,10,8,7,281,NA,30851.0,43057.8,NA,NA,NA
1990,10,8,7,281,,30845.3,43052.3,NA,NA,NA
1990,10,8,8,282,NA,30807.9,43019.9,NA,NA,NA
1990,10,8,8,282,,30802.6,43015.1,NA,NA,NA
1990,10,8,9,283,NA,30786.9,42999.7,NA,NA,NA
1990,10,8,9,283,,30781.7,42995.1,NA,NA,NA
1990,10,8,10,255,NA,30749.4,42971.3,NA,NA,NA
1990,10,8,10,255,,30744.3,42967.3,NA,NA,NA
1990,10,8,11,284,NA,30735.4,42950.3,NA,NA,NA
1990,10,8,11,284,,30730.6,42946.8,NA,NA,NA
1990,10,8,12,285,NA,15189.1,30565.2,NA,NA,NA
1990,10,8,12,285,,15187.8,30559.8,NA,NA,NA
